start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
17,2026-02-12 11:34:54.843683,can_tapper31,2026-02-12 11:34:54.843683,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
17,2026-02-12 11:34:54.843683,can_tapper31,2026-02-12 11:34:52.938678,-1.905005,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
17,2026-02-12 11:34:54.843683,can_tapper31,2026-02-12 11:34:56.670603,1.82692,Engine running command,Engine Status,status,"rgb(153,153,153)"
18,2026-02-12 11:38:36.182152,can_tapper31,2026-02-12 11:38:36.182152,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
18,2026-02-12 11:38:36.182152,can_tapper31,2026-02-12 11:38:34.078151,-2.104001,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
18,2026-02-12 11:38:36.182152,can_tapper31,2026-02-12 11:38:37.855801,1.673649,Engine running command,Engine Status,status,"rgb(228,26,28)"
19,2026-02-13 07:55:00.512894,can_tapper31,2026-02-13 07:55:00.512894,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
19,2026-02-13 07:55:00.512894,can_tapper31,2026-02-13 07:54:58.407344,-2.10555,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
19,2026-02-13 07:55:00.512894,can_tapper31,2026-02-13 07:55:01.954334,1.44144,Engine running command,Engine Status,status,"rgb(55,126,184)"
20,2026-02-13 09:14:53.473661,can_tapper31,2026-02-13 09:14:53.473661,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
20,2026-02-13 09:14:53.473661,can_tapper31,2026-02-13 09:14:55.094381,1.62072,Engine running command,Engine Status,status,"rgb(77,175,74)"
20,2026-02-13 09:14:53.473661,can_tapper31,2026-02-13 09:14:57.115557,3.641896,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
21,2026-02-13 09:25:47.177556,can_tapper31,2026-02-13 09:25:47.177556,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
21,2026-02-13 09:25:47.177556,can_tapper31,2026-02-13 09:25:48.729197,1.551641,Engine running command,Engine Status,status,"rgb(152,78,163)"
21,2026-02-13 09:25:47.177556,can_tapper31,2026-02-13 09:25:49.238910,2.061354,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
22,2026-02-19 11:15:57.834741,can_tapper31,2026-02-19 11:15:57.834741,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
22,2026-02-19 11:15:57.834741,can_tapper31,2026-02-19 11:15:55.931776,-1.902965,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
