start_index,start_time,can_tapper_id,start_color,V_pre_total_1_10V,V_min_total_1_10V,V_ocv_total_1_10V,V_drop_total_pct,soc_pct_est_pack,soc_pct_est_ocv_pack,V_ocv_slope_mV_per_s_max,n_ocv_samples_min,temp_avg_start_C,I_pre_A,I_load_A,delta_I_A,t_load_s,I_mean_post_A,I_max_post_A,t_charge_onset_s,R_internal_est_ohm_pack,R_internal_est_ohm_min_voltage_method_pack,R_internal_est_ohm_from_ocv_pack,max_abs_imbalance_pct_pack,mean_abs_imbalance_pct_pack,t_recovery_s_max,tau_relax_s_median,relax_fit_r2_min,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,t_before_s,t_after_s
107,2021-12-16 07:26:45.632048,can_tapper13,"rgb(153,153,153)",499.0,451.0,502.0,9.619238476953909,87.00000000000001,92.5,1.5388481446977042e-12,202,14.669999999999998,0.0,396.0,396.0,0.920375,-13.764505119453926,14.0,2.015464,0.0073232323232323236,0.01212121212121212,0.00808080808080808,15.126050420168067,1.6971313736011437,1.260000000000197,5.428480685304416,0.7927789833715879,7.052853,119.985222,55994.996549,1525,316,384,60.0,120.0
108,2021-12-16 07:42:05.444694,can_tapper13,"rgb(228,26,28)",507.0,468.0,,7.6923076923076925,98.75,,,0,14.666666666666668,14.0,315.0,301.0,0.917266,-11.04601226993865,10.0,2.014563,0.010963455149501661,0.012956810631229236,,7.44466800804829,1.5366469179673736,1.0000000000001563,6.604640667285415,0.7025612519555473,2.850376,119.981431,919.812646,1476,336,332,60.0,120.0
109,2021-12-17 08:26:47.454163,can_tapper13,"rgb(55,126,184)",502.0,462.0,502.0,7.968127490039841,92.5,92.5,2.9063789787848612e-12,55,17.075,0.0,471.0,471.0,0.414825,-17.10544217687075,13.0,2.016326,0.0044585987261146496,0.008492569002123142,0.0044585987261146496,4.273504273504273,1.6518285806313067,1.0000000000001563,4.0840508777634765,0.8129033583844707,4.107694,119.968729,89082.009469,1491,307,342,60.0,120.0
110,2021-12-17 09:14:41.522580,can_tapper13,"rgb(77,175,74)",498.0,443.0,499.0,11.04417670682731,84.00000000000003,87.00000000000001,1.0320093475597507,1500,17.133333333333333,17.0,389.0,372.0,1.078145,22.153846153846153,143.0,2.079356,0.011559139784946236,0.01478494623655914,0.011827956989247313,8.423326133909287,0.9125776050163327,1.260000000000197,1.1060894573843554,0.9132066172102988,59.811399,10.017338,2874.068417,840,106,215,60.0,120.0
111,2022-01-06 14:26:33.731642,can_tapper13,"rgb(152,78,163)",494.0,456.0,498.0,7.6923076923076925,73.16666666666671,84.00000000000003,5.9474974200695625,1232,14.533333333333335,0.0,459.0,459.0,0.817006,-28.874074074074073,43.0,2.315097,0.006753812636165578,0.008278867102396514,0.007625272331154684,8.280254777070065,0.5117316750482339,0.5000000000000782,3.678623825607137,0.5025023783018718,27.658293,111.413795,1746712.209062,1671,325,338,60.0,120.0
112,2022-01-10 16:02:20.474086,can_tapper13,"rgb(255,127,0)",491.0,451.0,492.0,8.146639511201629,66.25000000000003,68.33333333333339,2.6635211837865453,1500,16.875,0.0,307.0,307.0,1.42607,-34.278810408921935,18.0,2.019595,0.008794788273615637,0.013029315960912053,0.009120521172638438,6.183368869936034,1.7044878317171532,1.5000000000002345,5.9919990939386345,0.855784687488848,59.849753,110.736294,351346.742444,2049,370,396,60.0,120.0
113,2022-01-12 08:49:08.423873,can_tapper13,"rgb(255,255,51)",494.0,459.0,495.0,7.08502024291498,73.16666666666671,75.58333333333339,4.965797676103876e-13,154,16.96666666666667,0.0,235.0,235.0,1.02816,-31.696774193548386,88.0,2.032098,0.013191489361702129,0.014893617021276598,0.013617021276595745,1.511879049676026,0.6213319171350774,0.5000000000000782,4.148345232772487,0.8236946053668105,6.086638,119.966493,146807.949787,1515,319,399,60.0,120.0
114,2022-01-12 08:57:12.645515,can_tapper13,"rgb(166,86,40)",510.0,458.0,514.0,10.196078431372548,100.0,100.0,0.1587200705425124,1500,17.0,0.0,381.0,381.0,1.0556,-29.219135802469136,147.0,2.159275,0.011286089238845144,0.013648293963254593,0.012335958005249344,7.6305220883534135,0.8618149695862405,1.5000000000002345,7.263827949859562,0.7564964963616836,59.903755,119.927724,484.221642,2160,411,367,60.0,120.0
115,2022-01-12 10:48:27.758596,can_tapper13,"rgb(247,129,191)",499.0,439.0,502.0,12.024048096192384,87.00000000000001,92.5,0.394889064394564,1500,15.4,0.0,326.0,326.0,0.431618,-25.496774193548386,19.0,2.032031,0.005521472392638037,0.018404907975460124,0.006441717791411042,14.838709677419354,2.195445589357054,1.5000000000002345,8.456191989790682,0.8317198235025456,59.905346,119.928623,6675.113081,2160,404,582,60.0,120.0
116,2022-01-12 13:00:46.574841,can_tapper13,"rgb(153,153,153)",491.0,440.0,492.0,10.386965376782078,66.25000000000003,68.33333333333339,4.382970836875163,1500,14.367500000000001,15.5,347.0,331.5,1.276071,-46.586750788643535,20.0,2.271126,0.009653092006033181,0.015384615384615385,0.009954751131221719,7.306889352818372,0.9739048476035315,1.0000000000001563,8.916461626484566,0.7141764212836728,59.966111,119.88902,7938.816245,2160,429,412,60.0,120.0
117,2022-01-12 13:20:15.036300,can_tapper13,"rgb(228,26,28)",510.0,469.0,510.0,8.03921568627451,100.0,100.0,2.1818871309320418e-13,659,12.1,0.0,484.0,484.0,0.525477,-31.3843537414966,7.0,2.033627,0.006818181818181819,0.00847107438016529,0.006818181818181819,4.40251572327044,1.046698132926074,1.0000000000001563,5.275382050040925,0.8074703294856846,16.198551,119.961994,1168.461459,1635,329,420,60.0,120.0
118,2022-01-12 13:31:10.861122,can_tapper13,"rgb(55,126,184)",506.0,468.0,506.0,7.5098814229249005,97.5,97.5,5.579566924251082,1500,12.15,14.0,475.0,461.0,0.729857,-29.964664310954063,11.0,2.231728,0.006724511930585684,0.00824295010845987,0.006724511930585684,9.572301425661914,0.5159216928325545,0.5000000000000782,11.561721022663074,0.8073295075114995,53.023305,119.874726,655.824822,2076,374,356,60.0,120.0
119,2022-01-12 13:59:43.864872,can_tapper13,"rgb(77,175,74)",499.0,462.0,500.0,7.414829659318638,87.00000000000001,90.0,1.6261962783091328,1500,14.375,15.0,325.0,310.0,0.467699,-23.071186440677966,22.0,2.068599,0.0029032258064516127,0.011935483870967743,0.0032258064516129032,4.878048780487805,1.1156531806687822,1.0000000000001563,1.6874737773196231,0.23252587433563965,59.876879,119.976323,1713.00375,2159,403,525,60.0,120.0
120,2022-01-12 14:02:16.031497,can_tapper13,"rgb(152,78,163)",507.0,458.0,513.0,9.664694280078894,98.75,100.0,4.75966433762752,1500,14.4,13.5,306.0,292.5,1.261873,-26.227272727272727,18.0,2.360525,0.012307692307692308,0.016752136752136753,0.01435897435897436,8.8659793814433,0.9125730095394576,1.0200000000001594,119.99999999999996,0.3075273860338502,59.973325,119.852488,152.166625,1533,245,405,60.0,120.0
121,2022-01-12 14:04:37.283915,can_tapper13,"rgb(255,127,0)",506.0,468.0,510.0,7.5098814229249005,97.5,100.0,6.516998451998311,1500,,13.0,326.0,313.0,1.217282,-29.151724137931033,86.0,2.218182,0.011501597444089457,0.012140575079872203,0.012779552715654952,1.2765957446808511,0.3318943019117755,1.0000000000001563,5.275382050040925,0.7910813098002719,49.937585,119.944232,141.252418,2040,350,420,60.0,120.0
122,2022-01-12 14:13:23.360717,can_tapper13,"rgb(255,255,51)",504.0,444.0,507.0,11.904761904761903,95.0,98.75,3.4802059912021877,1500,14.5,14.0,392.0,378.0,1.128106,-20.392996108949415,52.0,2.123677,0.008994708994708996,0.015873015873015876,0.009788359788359789,13.859275053304904,0.8190926733555495,1.0000000000001563,2.565174071178317,0.24452839322687903,59.809368,119.849374,526.076802,2117,346,442,60.0,120.0
123,2022-01-12 14:16:05.517517,can_tapper13,"rgb(166,86,40)",506.0,467.0,511.0,7.707509881422925,97.5,100.0,9.055995135996314,1500,14.516666666666666,15.0,367.0,352.0,0.441921,-29.604095563139932,53.0,2.040536,0.0014204545454545455,0.011079545454545457,0.0028409090909090914,3.252032520325203,1.090251809108285,1.0000000000001563,10.846585177098913,0.6544548390492231,59.882104,119.978202,162.1568,2120,385,423,60.0,120.0
124,2022-01-19 10:04:57.123760,can_tapper13,"rgb(247,129,191)",516.0,465.0,521.0,9.883720930232558,100.0,100.0,11.354830665579245,940,17.425,19.0,375.0,356.0,1.011938,-11.01497005988024,20.0,2.60362,0.014325842696629214,0.014325842696629214,0.015730337078651683,3.9665970772442587,0.8136292106889512,1.0000000000001563,8.53123623235764,0.2625925490008858,21.817651,119.986419,589731.606243,1703,376,595,60.0,120.0
125,2022-01-19 10:12:37.674143,can_tapper13,"rgb(153,153,153)",526.0,477.0,530.0,9.315589353612168,100.0,100.0,1.2093848262506737,157,17.384999999999998,18.0,330.0,312.0,1.22205,-9.355704697986576,303.0,5.930991,0.01442307692307692,0.015705128205128205,0.01570512820512821,3.8229376257545273,0.8862547977107933,1.0200000000001594,119.99999999999996,0.6247269463862384,6.151055,119.941913,460.550383,1476,314,511,60.0,120.0
126,2022-01-19 10:13:31.907469,can_tapper13,"rgb(228,26,28)",502.0,450.0,505.0,10.358565737051793,92.5,96.25,3.5716638096274926,1500,17.46666666666667,0.0,303.0,303.0,1.228476,-22.951219512195124,-5.0,,0.013861386138613863,0.017161716171617162,0.014851485148514853,12.863070539419088,0.869976798636066,1.0000000000001563,28.37311996486042,0.4375519156475356,59.884104,85.210725,54.233326,1704,373,597,60.0,120.0
127,2022-01-19 14:57:20.407447,can_tapper13,"rgb(55,126,184)",496.0,450.0,499.0,9.274193548387096,78.00000000000004,87.00000000000001,2.182498747776785,1500,17.741666666666667,0.0,335.0,335.0,1.073301,-27.653250773993808,31.0,2.076125,0.009253731343283583,0.01373134328358209,0.010149253731343283,1.935483870967742,0.5082600094483594,1.0000000000001563,2.7289468883321724,0.3609667152158639,59.884751,119.932892,17028.499978,2160,398,420,60.0,120.0
128,2022-01-20 07:30:59.549342,can_tapper13,"rgb(77,175,74)",503.0,448.0,506.0,10.934393638170974,93.75,97.5,0.6326669478515397,1500,17.565,0.0,370.0,370.0,1.231743,-15.253086419753087,151.0,2.224451,0.00837837837837838,0.014864864864864867,0.009189189189189189,9.368191721132897,0.3407375005665513,1.5000000000002345,7.565235559061503,0.4797882186521465,59.95182,119.906724,59619.141895,2160,455,656,60.0,120.0
129,2022-01-20 07:34:08.209757,can_tapper13,"rgb(152,78,163)",514.0,452.0,526.0,12.062256809338521,100.0,100.0,13.067908030179016,1500,17.475,0.0,375.0,375.0,1.0174,-12.711428571428572,24.0,2.212528,0.013066666666666666,0.016533333333333334,0.016266666666666665,15.74642126789366,0.7738094907956361,1.0000000000001563,7.7635385881625885,0.23891658789164372,59.78435,119.994603,188.660415,2158,484,466,60.0,120.0
130,2022-03-09 15:10:27.136950,can_tapper13,"rgb(255,127,0)",503.0,450.0,504.0,10.536779324055665,93.75,95.0,4.022401787733238,1500,16.975,16.0,416.0,400.0,0.491458,-16.047337278106507,23.0,3.087599,0.006000000000000002,0.013250000000000001,0.00625,12.681912681912682,1.2321761280994072,1.5000000000002345,113.20613814702082,0.3478458945856724,59.969392,119.810014,4174578.927193,2158,313,564,60.0,120.0
131,2022-03-09 15:15:44.668463,can_tapper13,"rgb(255,255,51)",503.0,446.0,505.0,11.332007952286283,93.75,96.25,0.0664444739751475,1500,16.965714285714284,0.0,487.0,487.0,1.078391,-23.29512893982808,44.0,2.072125,0.008829568788501028,0.011704312114989731,0.009240246406570842,13.191489361702128,1.1085341624811864,1.0200000000001594,1.9029463547871976,0.33254911698703904,59.994225,119.84762,317.531513,2159,396,718,60.0,120.0
132,2022-03-17 14:41:59.097218,can_tapper13,"rgb(166,86,40)",497.0,434.0,500.0,12.676056338028168,81.00000000000004,90.0,3.957617004655698,378,17.041666666666668,18.5,489.0,470.5,1.0113,-19.589442815249267,101.0,2.114171,0.010839532412327312,0.013390010626992561,0.011477151965993623,13.043478260869565,1.1092657594612034,1.5000000000002345,2.892719705486028,0.7770861740829274,10.573968,119.97965,689174.428755,1569,369,653,60.0,120.0
133,2022-03-18 07:36:04.977809,can_tapper13,"rgb(247,129,191)",494.0,429.0,497.0,13.157894736842104,73.16666666666671,81.00000000000004,19.09689232841876,365,16.066666666666666,18.0,397.0,379.0,1.01733,-14.326666666666666,146.0,2.023098,0.012401055408970978,0.01715039577836412,0.013192612137203167,12.087912087912088,0.9643170935873928,1.5000000000002345,2.892719705486028,0.7462015919487182,10.31807,119.980464,60845.880591,1566,331,669,60.0,120.0
134,2022-03-18 07:44:54.047660,can_tapper13,"rgb(153,153,153)",496.0,437.0,500.0,11.895161290322582,78.00000000000004,90.0,2.1914320850804536,1500,16.08409090909091,17.5,327.0,309.5,1.325715,-18.28253968253968,19.0,2.326448,0.0135702746365105,0.019063004846526656,0.014862681744749596,11.688311688311689,0.6456408125949008,1.0000000000001563,1.9029463547871976,0.7028933781859122,59.796922,119.821377,529.069851,2157,348,647,60.0,120.0
135,2022-03-18 07:50:36.090052,can_tapper13,"rgb(228,26,28)",510.0,448.0,517.0,12.156862745098039,100.0,100.0,6.37740727884713,1500,16.116666666666667,12.0,334.0,322.0,1.092404,-13.872340425531915,29.0,2.094126,0.015217391304347827,0.019254658385093167,0.017391304347826087,8.282828282828282,1.1609584536930329,1.0000000000001563,119.99999999999996,0.2685551830482704,59.974516,119.910987,342.042392,2160,335,604,60.0,120.0
136,2022-03-18 11:12:54.681004,can_tapper13,"rgb(55,126,184)",491.0,440.0,493.0,10.386965376782078,66.25000000000003,70.75000000000004,0.7293247685885447,1500,16.043333333333333,24.0,357.0,333.0,1.086581,-22.76384839650146,20.0,2.08267,0.010210210210210211,0.015315315315315315,0.010810810810810811,3.5398230088495577,0.8356815422157566,1.0000000000001563,2.892719705486028,0.7895104845236717,59.874654,119.981555,12138.590952,2160,459,816,60.0,120.0
137,2022-03-18 11:42:48.198379,can_tapper13,"rgb(77,175,74)",500.0,446.0,501.0,10.8,90.0,91.25,1.5564877305138433e-12,88,18.4,22.0,416.0,394.0,1.018251,-20.516339869281047,33.0,2.127894,0.013705583756345176,0.013705583756345176,0.013959390862944161,1.680672268907563,0.6938240018732423,1.5000000000002345,3.077404581544478,0.7932161919356384,4.767789,59.267039,1793.517375,771,169,386,60.0,120.0
138,2022-03-23 08:06:24.244276,can_tapper13,"rgb(152,78,163)",484.0,424.0,485.0,12.396694214876034,52.857142857142826,54.642857142857125,1.6822851921265587,1500,17.086666666666666,16.5,353.0,336.5,1.071283,-89.1827242524917,16.0,2.761169,0.013670133729569094,0.017830609212481426,0.013967310549777118,11.648351648351648,1.4519733457422976,1.0000000000001563,3.077404581544478,0.8192155663976844,59.990125,119.945081,419016.045897,2160,422,936,60.0,120.0
139,2022-03-23 08:57:10.626890,can_tapper13,"rgb(255,127,0)",506.0,448.0,508.0,11.462450592885375,97.5,100.0,3.7395927731517316,1500,18.95,14.0,416.0,402.0,1.024451,-5.037878787878788,20.0,2.027469,0.007960199004975126,0.014427860696517414,0.008457711442786071,13.375796178343949,1.5212234159782554,1.0000000000001563,28.37311996486042,0.22781613453638705,59.913,119.925117,3046.382614,2160,368,522,60.0,120.0
140,2022-03-23 13:14:55.110414,can_tapper13,"rgb(255,255,51)",500.0,439.0,501.0,12.2,90.0,91.25,1.330702813646071,1500,20.675,0.0,488.0,488.0,0.437393,-36.67955801104972,35.0,2.039147,0.004098360655737705,0.0125,0.00430327868852459,13.606911447084233,1.9139099431467406,1.0000000000001563,2.892719705486028,0.8150524097464567,59.903427,63.172644,15464.483524,1479,288,527,60.0,120.0
141,2022-03-23 13:55:41.043871,can_tapper13,"rgb(166,86,40)",501.0,466.0,501.0,6.986027944111776,91.25,91.25,3.6775939610387423,994,20.3,0.0,460.0,460.0,0.51683,-47.609756097560975,15.0,2.018586,0.006739130434782609,0.0076086956521739125,0.006739130434782609,5.811623246492986,1.480019294896619,0.5000000000000782,3.9134845291898115,0.8350418861859871,22.90195,14.63581,2445.933457,452,83,100,60.0,120.0
142,2022-03-23 15:12:18.626737,can_tapper13,"rgb(247,129,191)",497.0,450.0,497.0,9.456740442655935,81.00000000000004,81.00000000000004,1.5208084641699766e-13,520,17.8,0.0,407.0,407.0,1.018844,-46.83818770226537,58.0,2.121475,0.009336609336609337,0.011547911547911547,0.009336609336609337,3.0303030303030303,0.9757136998811506,1.2400000000001938,3.470356641605033,0.8593241953374382,13.422383,100.630197,4597.582866,1371,340,405,60.0,120.0
143,2022-03-24 11:01:20.931160,can_tapper13,"rgb(153,153,153)",500.0,455.0,501.0,9.0,90.0,91.25,3.1988547550458173,1500,21.0,18.0,312.0,294.0,1.419093,-18.72108843537415,165.0,2.019021,0.01326530612244898,0.015306122448979591,0.013605442176870748,8.523908523908524,0.6681401692612391,1.0000000000001563,3.2620894576029285,0.7181902247380894,59.959282,119.860322,71342.304423,2160,401,650,60.0,120.0
144,2022-03-24 14:16:27.039215,can_tapper13,"rgb(228,26,28)",499.0,428.0,500.0,14.228456913827655,87.00000000000001,90.0,1.5431562414027558,1500,18.34107142857143,16.0,480.0,464.0,0.499507,-40.146596858638745,16.0,2.00767,0.008620689655172414,0.015301724137931034,0.008836206896551723,21.0412147505423,1.9276742301055454,1.0000000000001563,2.892719705486028,0.3292453797034308,59.963263,119.943386,11706.108055,1697,300,558,60.0,120.0
145,2022-03-24 15:23:07.356561,can_tapper13,"rgb(55,126,184)",499.0,454.0,501.0,9.01803607214429,87.00000000000001,91.25,2.6392189507635764,1500,18.45,0.0,119.0,119.0,0.504295,48.191489361702125,499.0,2.005764,0.0008403361344537816,0.03781512605042017,0.0016806722689075631,5.531914893617022,0.5729259108864245,8.260000000001298,8.53123623235764,0.8743593876489324,59.141674,103.471424,4000.317346,1953,356,910,60.0,120.0
146,2022-03-24 15:26:29.732973,can_tapper13,"rgb(77,175,74)",500.0,456.0,501.0,8.799999999999999,90.0,91.25,8.30417710720865e-13,124,18.5125,0.0,341.0,341.0,1.120551,-7.76,144.0,2.126594,0.0093841642228739,0.012903225806451615,0.00967741935483871,8.016877637130802,0.5621832193935257,1.0000000000001563,119.99999999999996,0.17311816532175817,5.502737,57.769446,202.376412,760,115,179,60.0,120.0
147,2022-03-25 08:26:12.799964,can_tapper13,"rgb(152,78,163)",491.5,450.0,492.0,8.44354018311292,67.2916666666667,68.33333333333339,0.9765959895978795,1500,17.48333333333333,0.0,375.0,375.0,0.5222,-8.633561643835616,32.0,2.02525,0.0025333333333333336,0.011066666666666666,0.002666666666666667,5.627705627705628,1.0597296754929866,1.0000000000001563,25.160402341872658,0.3124097343802349,59.942201,119.959898,61183.066991,2159,455,708,60.0,120.0
148,2022-03-25 13:21:16.820113,can_tapper13,"rgb(255,127,0)",494.0,463.0,496.0,6.275303643724696,73.16666666666671,78.00000000000004,11.186111210184372,529,15.15,0.0,335.0,335.0,0.925054,6.1602209944751385,40.0,4.520896,0.007462686567164178,0.009253731343283582,0.008059701492537314,4.329896907216495,0.9199010400047632,0.5000000000000782,1.1060894573843554,0.4589661736841525,13.606083,119.946904,17704.020149,1605,208,62,60.0,120.0
149,2022-03-25 13:24:25.939417,can_tapper13,"rgb(255,255,51)",488.0,444.0,489.0,9.01639344262295,60.0,62.08333333333334,1.1988449772644616,1500,17.5,17.0,329.0,312.0,1.251873,-76.05172413793103,-61.0,,0.010256410256410256,0.014102564102564103,0.010576923076923076,7.488986784140969,1.0448057596375264,1.0000000000001563,1.1140856029641384,0.7720628032010828,59.958149,119.91365,189.119304,2160,407,625,60.0,120.0
150,2022-03-25 13:33:04.629037,can_tapper13,"rgb(166,86,40)",509.0,460.0,512.0,9.62671905697446,100.0,100.0,4.812037694238109,1500,17.73,5.0,497.0,492.0,0.509022,-65.74264705882354,78.0,2.028851,0.005081300813008129,0.009959349593495934,0.005691056910569104,13.223140495867769,1.3645393378836606,0.5000000000000782,2.892719705486028,0.8137657183016438,47.404257,119.966282,518.68962,2008,377,537,60.0,120.0
151,2022-03-25 13:38:33.413191,can_tapper13,"rgb(247,129,191)",513.0,482.0,517.0,6.042884990253411,100.0,100.0,9.354853028825154,1096,17.85833333333333,5.5,398.0,392.5,0.832647,-47.40466926070039,405.0,2.235775,0.007898089171974522,0.007898089171974522,0.008917197452229299,1.1952191235059761,0.36258108831033475,0.7400000000001157,119.99999999999996,0.25039411375378706,24.946149,119.876266,328.784154,1740,309,410,60.0,120.0
152,2022-03-25 13:39:34.639914,can_tapper13,"rgb(153,153,153)",509.0,457.0,513.0,10.216110019646365,100.0,100.0,6.0351671267397835,1500,17.83833333333333,13.0,405.0,392.0,1.137836,-52.34355828220859,39.0,2.235387,0.01173469387755102,0.013265306122448979,0.012755102040816327,11.434511434511435,1.2977848096623803,1.5000000000002345,1.5862030873085784,0.19225936609883443,59.895406,119.945344,61.226723,2160,421,482,60.0,120.0
153,2022-03-25 13:43:04.823433,can_tapper13,"rgb(228,26,28)",506.0,432.0,508.0,14.624505928853754,97.5,100.0,3.0736724771874036,1500,18.071666666666665,14.0,475.0,461.0,0.41702,-60.24761904761905,17.0,2.015311,0.00911062906724512,0.016052060737527116,0.009544468546637744,22.5531914893617,2.0403923934558,1.5000000000002345,1.7887444673306678,0.80428021796087,59.98997,119.857777,210.183519,2159,457,799,60.0,120.0
154,2022-03-25 13:47:53.926885,can_tapper13,"rgb(55,126,184)",517.0,477.0,521.0,7.7369439071566735,100.0,100.0,15.156952342794694,523,18.134999999999998,1.0,394.0,393.0,0.787407,-55.93939393939394,5.0,2.789108,0.008142493638676845,0.010178117048346057,0.00916030534351145,6.391752577319588,0.3922955265975677,0.5000000000000782,3.2620894576029285,0.7994083525821847,59.982133,54.08125,289.103452,954,189,254,60.0,120.0
155,2022-03-28 09:57:07.070187,can_tapper13,"rgb(77,175,74)",488.0,442.0,493.0,9.426229508196721,60.0,70.75000000000004,1.8500986000432138,1500,17.6,15.0,311.0,296.0,1.41752,-55.67197452229299,18.0,2.015972,0.011824324324324325,0.015540540540540541,0.013513513513513514,6.3457330415754925,0.6226744840721289,0.7600000000001188,2.7289468883321724,0.7855574078643279,59.82745,119.988419,245353.143302,2158,407,593,60.0,120.0
156,2022-03-28 10:33:20.732683,can_tapper13,"rgb(152,78,163)",511.0,476.0,512.0,6.8493150684931505,100.0,100.0,5.130176060258182,1013,17.975,0.0,345.0,345.0,0.910043,-32.477031802120145,31.0,2.01239,0.008695652173913044,0.010144927536231885,0.008985507246376812,6.262626262626263,0.49619010499054667,0.5000000000000782,2.0171482422437275,0.2558577654190658,23.266604,119.82157,2173.662496,1719,333,512,60.0,120.0
157,2022-03-28 10:55:50.543302,can_tapper13,"rgb(255,127,0)",501.0,463.0,500.0,7.584830339321358,91.25,90.0,1.0591293596121734,1500,20.783333333333335,0.0,462.0,462.0,0.992123,-34.09060402684564,445.0,3.084877,0.007575757575757575,0.008225108225108226,0.007359307359307359,4.564315352697095,1.004974214627909,0.7400000000001157,1.5862030873085784,0.08302030569211216,59.947796,119.958369,1349.810619,2160,449,704,60.0,120.0
158,2022-03-28 10:57:05.475955,can_tapper13,"rgb(255,255,51)",506.0,453.0,516.0,10.474308300395258,96.25,100.0,80.17427563299862,1500,18.01,0.0,445.0,445.0,1.082449,-42.23411371237458,140.0,2.085493,0.009662921348314608,0.011910112359550563,0.011910112359550563,9.24731182795699,1.155620381659329,1.5000000000002345,2.27471676670449,0.7548528759082717,59.867549,119.955498,74.932653,2158,442,826,60.0,120.0
159,2022-03-28 11:01:24.488803,can_tapper13,"rgb(166,86,40)",510.0,464.0,524.0,9.019607843137255,100.0,100.0,77.3992788441118,1500,18.053333333333335,0.0,340.0,340.0,1.266451,-39.270270270270274,18.0,2.267626,0.010294117647058825,0.013529411764705884,0.014411764705882351,7.337526205450734,0.9846661573839566,1.0000000000001563,2.0171482422437275,0.6461232199712558,59.929127,119.912873,259.012848,2159,429,700,60.0,120.0
160,2022-03-28 11:03:55.982774,can_tapper13,"rgb(247,129,191)",512.5,465.0,522.0,9.268292682926829,100.0,100.0,65.74896255508428,1500,18.075,14.0,300.0,286.0,1.259298,53.556338028169016,497.0,2.256629,0.013111888111888112,0.016608391608391608,0.016433566433566433,8.403361344537815,1.1187400963085654,1.0000000000001563,25.160402341872658,0.34550635654910844,59.960879,92.078104,151.493971,1785,276,355,60.0,120.0
161,2022-03-28 11:08:00.728924,can_tapper13,"rgb(153,153,153)",503.0,462.0,505.0,8.151093439363818,93.75,96.25,0.8655648291394508,1500,18.425,0.0,288.0,288.0,1.425534,-47.2195945945946,17.0,2.021352,0.010069444444444445,0.014236111111111113,0.010763888888888889,1.8404907975460123,0.6107906312126228,1.0000000000001563,2.565174071178317,0.6894472897808135,59.996055,119.843117,244.74615,2160,375,584,60.0,120.0
162,2022-03-28 11:26:31.750230,can_tapper13,"rgb(228,26,28)",514.0,472.0,518.0,8.171206225680933,100.0,100.0,9.053550345007142,804,18.43333333333333,0.0,201.0,201.0,1.128088,-29.57706093189964,7.0,3.726621,0.012935323383084577,0.020895522388059702,0.01492537313432836,7.276507276507276,0.30102943623437844,0.7400000000001157,2.892719705486028,0.5236969819486794,19.103432,119.973996,1111.021306,1670,306,391,60.0,120.0
163,2022-03-30 08:07:22.159841,can_tapper13,"rgb(55,126,184)",489.0,429.0,492.0,12.269938650306749,62.08333333333334,68.33333333333339,0.1977867545719345,1500,17.8,0.0,443.0,443.0,1.05451,-37.85197368421053,145.0,2.154778,0.01015801354401806,0.013544018058690745,0.010835214446952596,11.894273127753303,0.9877670032483423,1.0000000000001563,3.2620894576029285,0.8472655124422264,59.987069,119.827615,160850.409611,2159,408,729,60.0,120.0
164,2022-03-30 12:46:43.132787,can_tapper13,"rgb(77,175,74)",499.0,452.0,500.0,9.418837675350701,87.00000000000001,90.0,1.962403314623794e-12,112,15.885,0.0,199.0,199.0,1.125728,-15.631944444444445,39.0,2.128333,0.016582914572864323,0.023618090452261306,0.017085427135678392,9.322033898305085,0.6728807381531046,1.0000000000001563,2.892719705486028,0.4077086570731041,5.257784,119.828051,16760.972946,1503,300,538,60.0,120.0
165,2022-03-30 12:49:04.827883,can_tapper13,"rgb(152,78,163)",504.0,436.0,513.0,13.492063492063492,95.0,100.0,73.00958800425009,1500,15.809999999999999,0.0,441.0,441.0,0.991247,-21.824615384615385,32.0,2.0923,0.011111111111111112,0.015419501133786848,0.013151927437641722,15.30398322851153,1.0057873697226365,1.5000000000002345,2.27471676670449,0.8223450198344565,59.90855,119.963093,141.695096,2160,467,816,60.0,120.0
166,2022-03-30 15:20:35.524033,can_tapper13,"rgb(255,127,0)",495.0,435.0,497.0,12.121212121212121,75.58333333333339,81.00000000000004,0.5443202419198209,1500,15.55952380952381,20.0,322.0,302.0,1.24023,-19.184466019417474,485.0,2.339677,0.016225165562913906,0.01986754966887417,0.016887417218543047,11.210762331838565,0.9290041491413015,1.0000000000001563,2.27471676670449,0.20712917056001134,59.805624,119.981524,9090.69615,2158,430,481,60.0,120.0
167,2022-03-30 15:21:34.755381,can_tapper13,"rgb(255,255,51)",506.0,435.0,586.0,14.031620553359684,97.5,100.0,84.80594880263145,1500,15.51875,19.0,485.0,466.0,1.030507,-19.163398692810457,78.0,2.12618,0.012017167381974248,0.01523605150214592,0.029184549356223177,17.15481171548117,0.8505793200540602,1.5000000000002345,2.0171482422437275,0.7579375680555998,59.781649,119.8467,59.231348,2157,467,690,60.0,120.0
