battery_id,block,ocv_label_V,kind,timestamp,filename,rest_baseline_Vmean,ocv_window_Vpre,wakeup_load_1_sag_V,wakeup_load_1_R_int_mohm,wakeup_load_2_sag_V,wakeup_load_2_R_int_mohm,glow_plug_like_load_1_Vmean,driving_aux_load_1_V_mean,driving_aux_load_1_V_std,driving_aux_load_1_R_int_est_mohm,ramp_like_load_1_V_mean,ramp_like_load_1_V_std,ramp_like_load_1_R_int_est_mohm,crank_cold_V_pre,crank_cold_V_min,crank_cold_I_peak_A,crank_cold_V_sustained,crank_cold_R_int_apparent_mohm,crank_hot_V_pre,crank_hot_V_min,crank_hot_I_peak_A,crank_hot_V_sustained,crank_hot_R_int_apparent_mohm,recovery_after_cold_V_plus30s,recovery_after_hot_V_plus30s,alternator_charge_after_cold_Ah,alternator_charge_after_cold_ratio_pct,total_ah_discharged,total_ah_charged,run_duration_s,n_events,min_voltage,final_voltage,recovery_after_evt6_V_plus30s,alternator_charge_after_evt7_Ah,alternator_charge_after_evt7_ratio_pct,crank_1_V_pre,crank_1_V_min,crank_1_I_peak_A,crank_1_V_sustained,crank_1_R_int_apparent_mohm,recovery_after_1_V_plus30s,alternator_charge_after_1_Ah,alternator_charge_after_1_ratio_pct,recovery_after_evt12_V_plus30s,block_c5_capacity_ah,block_c5_reached_cutoff,cutoff_hit,soc_pct
ul18_12_unit2,8,12.49,Block,2026-07-21 21:33:54.257289,Block_08_OCV12p49V_testday_bdps_2026-07-21_21-33-53.csv,12.529810539845757,12.552459999999996,1.2173879699248094,135.37895632814593,-0.8153370865352461,-274.52173918912683,11.257687848383501,11.539289334447231,0.2718882006370346,233.81064123360696,11.647110275689224,0.4879190972726757,108.09895574059323,11.1604,11.143,9.007,11.130599999999998,1.9318307982678502,12.41,11.627,9.007,11.4366,86.93238592206056,12.36,12.402,0.19512779833333332,35.77349702149078,1.0311637777777778,0.1965537808333333,2065.185,13,11.018,12.477,,,,,,,,,,,,,10.211600935555555,True,False,89.0
ul18_12_unit2,8,12.28,Block,2026-07-21 22:17:22.382703,Block_08_OCV12p28V_testday_bdps_2026-07-21_22-17-21.csv,12.327367304973652,12.36,1.6193654970760267,180.08444283864063,-1.08186644385027,-364.54342657336446,10.32293986636971,10.442759120022279,0.3792956525541188,216.67805870132946,10.890280701754385,0.836219072520249,302.131297993978,10.1982,10.193,8.742,10.195400000000001,0.5948295584534792,12.151999999999997,10.826,9.007,10.419199999999998,147.21882979904484,12.077,12.143,0.19513451777777788,35.88811375451067,0.9725702594444444,0.19650266944444456,2065.179,13,10.126,12.252,,,,,,,,,,,,,10.211600935555555,True,False,67.0
ul18_12_unit2,8,12.26,Block,2026-07-21 22:53:49.687110,Block_08_OCV12p26V_testday_bdps_2026-07-21_22-53-48.csv,12.267719830355995,12.276999999999997,2.0273025491015453,316.0024483776175,-1.20688359505513,-645.4748709569403,10.202316610925307,10.294157894736841,0.2594960496765605,81.04529924753682,10.860674185463658,0.8016654494503187,494.78654657301166,10.198599999999999,10.193,3.546,10.197799999999999,1.5792442188379536,12.126550000000003,10.593,9.0,10.175049999999999,170.39444444444484,12.068,12.11,0.19518830749999994,55.451299862106794,0.6383695297222225,0.19549728388888882,2065.181,13,9.91,12.21,,,,,,,,,,,,,10.211600935555555,True,False,65.0
ul18_12_unit2,8,12.22,Block,2026-07-21 23:30:16.983951,Block_08_OCV12p22V_testday_bdps_2026-07-21_23-30-15.csv,12.222898329048844,12.229160000000002,2.0156629908103607,464.6690236359762,-1.1938374206481779,-971.5686194536927,10.201472686733554,10.273069061542746,0.24496809269024317,72.3137386028879,10.851182957393481,0.7910878516846171,656.9842398325188,10.195800000000002,10.193,2.686,10.1966,1.0424422933739226,12.117999999999999,10.168,9.0,10.197400000000002,216.6666666666666,12.077,12.11,0.1951770016666666,81.81712081155895,0.46760442027777754,0.19531362722222215,2065.171,13,10.085,12.185,,,,,,,,,,,,,10.211600935555555,True,False,62.0
ul18_12_unit2,8,12.19,Block,2026-07-22 00:06:44.277233,Block_08_OCV12p19V_testday_bdps_2026-07-22_00-06-43.csv,12.20524138817481,12.210000000000004,2.0048525480367605,570.8394554803657,-1.1878238556632112,-1229.1296762777688,10.201577480490522,10.279265942634362,0.2999701595781934,87.79276149684475,10.845218045112778,0.7834475990302436,739.9395231900876,10.197,10.193,2.231,10.1978,1.7929179740024919,12.127000000000002,10.193,8.967,10.198199999999998,215.6797145087546,12.077,12.127,0.19515546805555556,101.4398115374053,0.3990180333333334,0.19523314194444444,2065.164,13,9.976,12.168,,,,,,,,,,,,,10.211600935555555,True,False,59.0
ul18_12_unit2,8,12.16,Block,2026-07-22 00:45:19.719776,Block_08_OCV12p16V_testday_bdps_2026-07-22_00-45-18.csv,12.184135843721887,12.201977443609023,1.9990956957793582,647.0057982308714,-1.1875067513368975,-1436.3628572341047,10.201772828507792,10.24652896935933,0.20647507655591424,65.33702372767748,10.843561403508772,0.7847110769574904,814.6364899495737,10.1974,10.193,2.009,10.197,2.190144350423297,12.133399999999998,10.193,8.441,10.198999999999998,229.87797654306343,12.085,12.127,0.1951583177777778,115.84226049134634,0.35794622805555576,0.19523555694444447,2065.197,13,9.985,12.168,,,,,,,,,,,,,10.211600935555555,True,False,56.0
ul18_12_unit2,8,12.17,Block,2026-07-22 02:02:15.504697,Block_08_OCV12p17V_testday_bdps_2026-07-22_02-02-14.csv,12.174980850790385,12.184999999999999,1.984850877192983,749.3158087869472,-1.1805552807486634,-1679.4230792089334,10.201400890868596,10.24374686716792,0.20810397526968408,72.98186974307943,10.852666666666664,0.7950528562789773,925.8748396448289,10.1986,10.193,1.803,10.196200000000001,3.105934553522551,12.143,10.193,6.298,10.1958,309.6221022546842,12.093,12.135,0.19512780194444443,134.52752075645864,0.3137628044444443,0.1951720075,2065.184,13,9.943,12.168,,,,,,,,,,,,,10.211600935555555,True,False,57.0
ul18_12_unit2,8,12.18,Block,2026-07-22 02:40:43.893132,Block_08_OCV12p18V_testday_bdps_2026-07-22_02-40-42.csv,12.17703714652956,12.18056,1.9804035923141203,801.457947381972,-1.1895374331550794,-1805.3903575783754,10.20163099219621,10.262409913673071,0.27279214645524846,98.4088047832065,10.860120300751877,0.7990620821260629,1082.2090029476044,10.1978,10.193,1.734,10.1978,2.768166089966117,12.151999999999997,10.193,5.215,10.197400000000002,375.6471716203256,12.093,12.143,0.19517554666666673,143.56334377209572,0.2889410761111111,0.19517554666666673,2065.168,13,9.901,12.177,,,,,,,,,,,,,10.211600935555555,True,False,58.0
ul18_12_unit2,9,13.55,Block,2026-07-23 16:46:35.421517,Block_09_OCV13p55V_testday_bdps_2026-07-23_16-46-34.csv,13.495624293059127,13.45911779448622,0.16048262322472873,491.0177941764753,-0.06753709893047954,-606.0935995608709,13.269360801781737,13.417289693593315,0.13618943336424177,3033.926304199874,13.300363408521305,0.01474786469947504,87.36612424439436,13.252,13.252,0.334,13.2457,0.0,13.384599999999997,13.352,0.33,13.344,98.78787878786925,13.352,13.385,0.03065391555555551,153.4506708820116,0.03944270305555551,0.03065391555555551,2065.192,13,13.243,13.393,,,,,,,,,,,,,8.97149992277778,True,False,100.0
ul18_12_unit2,9,12.57,Block,2026-07-23 18:19:08.041483,Block_09_OCV12p57V_testday_bdps_2026-07-23_18-19-06.csv,12.601319023136249,12.6269325,0.8428563074352589,93.73074564744837,-0.4828129010695221,-162.25651013586483,11.68966815144766,11.751338718662952,0.17154639620117831,2651.476898633275,11.85674686716792,0.3522432922374471,79.19873872309421,11.655999999999997,11.652,9.007,11.651999999999997,0.44409903408435475,12.477,11.885,9.003,11.73,65.75585915805848,12.427,12.468,0.19516381972222216,35.758796780877546,1.0322112772222218,0.19516381972222216,2065.174,13,11.552,12.535,,,,,,,,,,,,,8.97149992277778,True,False,94.0
ul18_12_unit2,9,12.35,Block,2026-07-23 22:52:47.481097,Block_09_OCV12p35V_testday_bdps_2026-07-23_22-52-46.csv,12.352,12.352000000000004,2.1501896407685894,993.9005364593072,-1.3622052139037422,-2839.4894696141037,10.202033407572383,10.287101086048455,0.37708166871444315,182.45081074194832,11.016328320802003,0.9850792164245045,1254.1998388761415,10.197,10.193,1.502,10.1966,2.6631158455389876,12.327,10.201,3.259,10.196200000000001,652.3473458115985,12.302,12.327,0.1951179563888889,171.1012388001495,0.2609904744444444,0.1951179563888889,2065.179,13,9.826,12.343,,,,,,,,,,,,,8.97149992277778,True,False,73.0
ul18_12_unit2,9,12.34,Block,2026-07-23 23:31:17.853179,Block_09_OCV12p34V_testday_bdps_2026-07-23_23-31-16.csv,12.349327763496147,12.352000000000002,2.1505250626566426,979.0894832960627,-1.3611051470588222,-2910.666202571721,10.202057906458798,10.289042049568364,0.382764235816433,188.86602830951142,11.017726817042602,0.9874433192997553,1262.2321302725761,10.1982,10.193,1.462,10.1978,3.5567715458278495,12.327,10.193,3.088,10.197399999999998,691.0621761658032,12.302,12.327,0.19507476111111113,171.22517216115168,0.25966978194444473,0.19507476111111113,2065.184,13,9.81,12.343,,,,,,,,,,,,,8.97149992277778,True,False,72.0
ul18_12_unit2,10,13.59,Block,2026-07-25 11:11:12.433204,Block_10_OCV13p59V_testday_bdps_2026-07-25_11-11-11.csv,13.529463367609255,13.492999999999997,0.13302631578947377,406.93774126648884,-0.05012446524064096,-449.8137428391403,13.332639198218262,13.457726817042607,0.13686940461703792,3276.0405635412526,13.340160401002507,0.012973245491628515,76.83048056439947,13.309999999999999,13.31,0.33,13.309999999999999,-5.382899513334093e-12,13.418899999999999,13.402,0.337,13.385,50.14836795252134,13.385,13.427,0.0315901111111111,158.1304618998128,0.039467863888888864,0.0315901111111111,2065.194,13,13.31,13.435,,,,,,,,,,,,,7.350623333888889,True,False,100.0
ul18_12_unit2,10,12.54,Block,2026-07-25 12:43:45.828446,Block_10_OCV12p54V_testday_bdps_2026-07-25_12-43-44.csv,12.581707455012854,12.606010025062659,0.8686779448621582,96.60309888576991,-0.5021931818181802,-168.5580284606194,11.326013363028954,10.78760568086884,0.714361754000715,296.1607177326174,10.985437185929646,0.9596806707301057,431.1773091665829,11.0632,11.052,9.003,11.009600000000002,1.2440297678552197,12.449300000000001,11.252,9.003,10.7569,132.9890036654449,12.418,12.443,0.19516868638888887,35.7498471072559,0.9413053508333328,0.19516868638888887,2065.173,13,10.101,12.51,,,,,,,,,,,,,7.350623333888889,True,False,92.0
ul18_12_unit2,10,12.5,Block,2026-07-25 13:22:20.273096,Block_10_OCV12p50V_testday_bdps_2026-07-25_13-22-19.csv,12.514975967099343,12.526999999999997,2.2520058479532157,442.4916225950765,-1.4483519385026735,-989.1251378359788,10.202433184855234,10.406544289693594,0.5237085275748133,158.7768499359381,11.035017543859649,1.0143053487704496,909.3240927771011,10.1986,10.193,3.026,10.197,1.8506278916064638,12.455200000000001,10.201,8.98,10.1982,251.0244988864143,12.443,12.452,0.19517463638888885,69.13222891737799,0.5242946777777778,0.19517463638888885,2065.153,13,10.026,12.477,,,,,,,,,,,,,7.350623333888889,True,False,90.0
ul18_12_unit2,10,12.49,Block,2026-07-25 14:00:48.635180,Block_10_OCV12p49V_testday_bdps_2026-07-25_14-00-47.csv,12.498421979434447,12.502541353383458,2.2737269005847978,630.9322303044864,-1.4519722593582909,-1419.2692968373808,10.202400890868596,10.366236702868283,0.5021998964074983,169.76183035696647,11.058724310776942,1.0371008869970118,1065.5759560484016,10.198599999999999,10.193,2.552,10.197799999999999,2.1943573667709177,12.452,10.193,7.148,10.197,316.0324566312256,12.427,12.452,0.19513110027777783,95.52791581262662,0.4089565600000003,0.19513110027777783,2065.165,13,9.96,12.468,,,,,,,,,,,,,7.350623333888889,True,False,89.0
ul18_12_unit2,10,12.48,Block,2026-07-25 15:17:45.375357,Block_10_OCV12p48V_testday_bdps_2026-07-25_15-17-44.csv,12.475380670864928,12.477000000000004,2.2699515455304944,872.5476044401113,-1.4462544604076193,-2184.8806190657206,10.202238307349667,10.325805571030639,0.472121304312437,212.99657046821892,11.05856140350877,1.036941396252551,1232.0156126156924,10.197,10.193,1.996,10.1986,2.004008016031843,12.452,10.193,3.972,10.197399999999998,568.7311178247735,12.418,12.443,0.1951637130555555,135.0274646771713,0.3045416099999999,0.1951637130555555,2065.155,13,9.801,12.468,,,,,,,,,,,,,7.350623333888889,True,False,88.0
ul18_12_unit2,10,12.47,Block,2026-07-25 16:34:42.118585,Block_10_OCV12p47V_testday_bdps_2026-07-25_16-34-41.csv,12.46742622107969,12.467799498746869,2.2634229001253647,985.1092457882912,-1.444182893417974,-2743.6290421886847,10.20235412026726,10.330148467966573,0.4799673642185717,222.33449874154155,11.062110275689221,1.0408211828678549,1198.1180470770034,10.195400000000003,10.193,1.685,10.1978,1.4243323442156013,12.4402,10.193,3.667,10.198599999999999,612.8170166348518,12.41,12.435,0.19518759111111106,158.15688411922824,0.2866843605555553,0.19518759111111106,2065.165,13,9.776,12.46,,,,,,,,,,,,,7.350623333888889,True,False,86.0
ul18_12_unit2,10,12.46,Block,2026-07-25 17:13:10.496481,Block_10_OCV12p46V_testday_bdps_2026-07-25_17-13-09.csv,12.460000000000003,12.460000000000004,2.256096073517128,1039.7102337006945,-1.4405832887700551,-3012.8330194838363,10.202016703786192,10.331116155988857,0.48183785532040124,225.4478440972283,11.055984962406015,1.0387638859728612,1199.9169589624894,10.197399999999998,10.193,1.564,10.1958,2.813299232735695,12.435,10.201,3.595,10.1982,621.4186369958276,12.41,12.427,0.1951717888888888,169.48558593437002,0.27740687777777767,0.1951717888888888,2065.197,13,9.81,12.452,,,,,,,,,,,,,7.350623333888889,True,False,85.0
ul18_12_unit2,10,12.45,Block,2026-07-25 17:51:38.898101,Block_10_OCV12p45V_testday_bdps_2026-07-25_17-51-37.csv,12.452823650385604,12.452922305764412,2.249293316624895,1083.7430537847526,-1.4401065508021382,-3258.965447604898,10.202389755011135,10.33217437325905,0.48335681406740005,227.60550194979214,11.054724310776942,1.0373297748739616,1201.6777491588148,10.1978,10.193,1.462,10.1994,3.2831737346109766,12.4342,10.193,3.497,10.197799999999999,640.8921933085505,12.41,12.427,0.1951335838888888,179.2358494712176,0.2702654972222219,0.1951335838888888,2065.197,13,9.768,12.452,,,,,,,,,,,,,7.350623333888889,True,False,84.0
ul18_12_unit2,11,13.59,Block,2026-07-26 23:55:37.897768,Block_11_OCV13p59V_testday_bdps_2026-07-26_23-55-36.csv,13.526561311053984,13.492999999999997,0.13382706766917352,409.44433084551855,-0.05241677807486411,-470.4892360860916,13.3355289532294,13.448793650793652,0.13461527230828954,3426.7580854305684,13.338611528822055,0.013254099187864412,78.89390960250594,13.316299999999998,13.31,0.334,13.31045,18.862275449095065,13.426999999999998,13.402,0.334,13.386599999999998,74.85029940119335,13.393,13.427,0.03103821027777783,155.40192964906282,0.0395059786111111,0.03103821027777783,2065.191,13,13.31,13.435,,,,,,,,,,,,,6.038468088333333,True,False,100.0
ul18_12_unit2,11,12.59,Block,2026-07-27 02:02:55.141136,Block_11_OCV12p59V_testday_bdps_2026-07-27_02-02-54.csv,12.605051928020568,12.609999999999998,2.3406081871345066,585.6036024436564,-1.5255697192513367,-1329.088891483619,10.20258797327394,10.443859370648841,0.5937274445981081,189.08083217028957,11.091290726817041,1.0767806960368564,1011.0032026173745,10.198599999999999,10.193,2.696,10.197799999999999,2.0771513353113438,12.56,10.193,7.407,10.195400000000003,319.5625759416769,12.535,12.552,0.19513318527777768,86.18967024778622,0.44661246888888895,0.19513318527777768,2065.187,13,9.951,12.56,,,,,,,,,,,,,6.038468088333333,True,False,95.0
ul18_12_unit2,11,12.58,Block,2026-07-27 02:41:23.540895,Block_11_OCV12p58V_testday_bdps_2026-07-27_02-41-22.csv,12.587653984575836,12.593000000000002,2.3573170426065158,721.7892758710614,-1.515931283422459,-1710.6175081907104,10.202641425389753,10.382292757660167,0.56631400615623,232.0614597498039,11.036824561403508,1.0254554532082472,944.7474095433055,10.199000000000002,10.193,2.378,10.197400000000002,2.5231286795635,12.551999999999998,10.193,5.195,10.1974,454.0904716073144,12.518,12.543,0.1951693663888889,106.17218326763238,0.3821089958333334,0.1951693663888889,2065.173,13,9.901,12.568,,,,,,,,,,,,,6.038468088333333,True,False,94.0
ul18_12_unit2,11,12.57,Block,2026-07-27 03:19:51.921015,Block_11_OCV12p57V_testday_bdps_2026-07-27_03-19-50.csv,12.569997814910028,12.577,2.3622706766917307,848.312607815196,-1.5006665775401054,-2039.7837372246433,10.202489409141581,10.364294428969359,0.5484436368327507,239.3837714336752,10.980872180451126,0.9689300670792671,923.882212630635,10.1982,10.201,2.081,10.197799999999997,-1.345506967804219,12.5394,10.193,3.792,10.197399999999998,618.7763713080171,12.502,12.535,0.19517715472222227,125.9523791184163,0.34695268055555545,0.19517715472222227,2065.195,13,9.835,12.56,,,,,,,,,,,,,6.038468088333333,True,False,94.0
ul18_12_unit2,11,12.56,Block,2026-07-27 03:58:20.331936,Block_11_OCV12p56V_testday_bdps_2026-07-27_03-58-19.csv,12.560413367609256,12.560039999999999,2.351978696741856,954.6771258957993,-1.4668276645506158,-2219.8792323538332,10.202257525083612,10.36675376044568,0.5514431939833825,236.23630489994602,11.012042606516289,0.9914099504816402,978.980635696544,10.197400000000002,10.193,1.848,10.1966,2.3809523809535604,12.531799999999999,10.193,3.658,10.197,639.3657736468012,12.493,12.527,0.19514169194444445,142.6107071778651,0.32806971916666733,0.19514169194444445,2065.179,13,9.851,12.552,,,,,,,,,,,,,6.038468088333333,True,False,93.0
ul18_12_unit2,11,12.55,Block,2026-07-27 05:15:20.139404,Block_11_OCV12p55V_testday_bdps_2026-07-27_05-15-19.csv,12.544893701799488,12.543000000000001,2.3384014202172114,1072.2872619590335,-1.3996023395721942,-2415.986573525987,10.202398663697105,10.358386908077993,0.5402849932942977,236.0466291157712,10.998448621553884,0.97891270138567,1006.600875163562,10.1966,10.193,1.58,10.197799999999999,2.278481012658539,12.518,10.201,3.281,10.1966,706.1871380676623,12.477,12.51,0.19490588888888885,162.67223051760462,0.3056226513888893,0.19490588888888885,2065.151,13,9.801,12.543,,,,,,,,,,,,,6.038468088333333,True,False,93.0
