start_index,start_time,can_tapper_id,start_color,V_pre_total_1_10V,V_min_total_1_10V,V_ocv_total_1_10V,V_drop_total_pct,soc_pct_est_pack,soc_pct_est_ocv_pack,V_ocv_slope_mV_per_s_max,n_ocv_samples_min,temp_avg_start_C,I_pre_A,I_load_A,delta_I_A,t_load_s,I_mean_post_A,I_max_post_A,t_charge_onset_s,R_internal_est_ohm_pack,R_internal_est_ohm_min_voltage_method_pack,R_internal_est_ohm_from_ocv_pack,max_abs_imbalance_pct_pack,mean_abs_imbalance_pct_pack,t_recovery_s_max,tau_relax_s_median,relax_fit_r2_min,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,t_before_s,t_after_s
30,2021-05-06 10:27:09.031530,can_tapper16,"rgb(152,78,163)",505.0,443.0,513.0,12.277227722772277,96.25,100.0,12.519898897730839,1500,13.65,0.0,499.0,499.0,0.57401,-24.11904761904762,186.0,2.075388,0.009819639278557115,0.012424849699398798,0.011222444889779559,11.159737417943107,1.193601461004998,2.0000000000003126,2.565174071178317,0.5578809773258269,59.991394,119.870964,165.643858,2160,358,600,60.0,120.0
31,2021-05-06 11:12:31.773441,can_tapper16,"rgb(255,127,0)",492.0,447.0,495.0,9.146341463414634,68.33333333333339,75.58333333333339,0.79249812999887,1500,13.675,11.0,332.0,321.0,1.444079,-20.028112449799195,245.0,2.044548,0.012772585669781933,0.014018691588785047,0.01370716510903427,3.4188034188034186,0.7089251279514209,1.5000000000002345,2.27471676670449,0.1908359152627669,59.894693,119.932004,2722.741911,2160,298,373,60.0,120.0
32,2021-05-06 11:14:43.496588,can_tapper16,"rgb(255,255,51)",505.0,452.0,513.0,10.495049504950495,96.25,100.0,6.703416312628065,1500,13.790000000000001,10.0,421.0,411.0,1.361177,-0.7615062761506276,440.0,2.367274,0.011435523114355231,0.01289537712895377,0.01338199513381995,9.012875536480687,0.9464167272469177,1.5000000000002345,74.20329583699333,0.49388768551552675,59.827929,119.984892,131.723147,2160,353,345,60.0,120.0
33,2021-05-06 11:16:39.211858,can_tapper16,"rgb(166,86,40)",496.0,429.0,499.0,13.508064516129032,78.00000000000004,87.00000000000001,2.8395657064731394,1500,13.8,0.0,440.0,440.0,1.058255,-10.533596837944664,141.0,2.062104,0.009318181818181817,0.015227272727272728,0.009999999999999998,15.789473684210526,1.8801414116566324,1.5000000000002345,100.38769042235192,0.5154069827866077,59.994846,119.798293,115.71527,2159,373,167,60.0,120.0
34,2021-05-06 11:21:34.365335,can_tapper16,"rgb(247,129,191)",492.0,439.0,495.0,10.772357723577237,68.33333333333339,75.58333333333339,8.843540243896139e-14,1500,13.735,0.0,498.0,498.0,1.065825,-26.714285714285715,137.0,2.17062,0.009036144578313254,0.010642570281124497,0.009638554216867469,8.609271523178808,0.8235827298691252,1.5000000000002345,2.27471676670449,0.8041910886911059,59.885797,119.983245,295.153477,2160,394,419,60.0,120.0
35,2021-05-06 11:24:20.699496,can_tapper16,"rgb(153,153,153)",524.0,464.0,572.0,11.450381679389313,100.0,100.0,52.38316994806732,1500,13.925,0.0,288.0,288.0,1.498149,-13.350806451612904,17.0,2.095535,0.01666666666666667,0.020833333333333336,0.03333333333333334,9.650924024640657,0.7549758000577478,1.0000000000001563,119.99999999999996,0.5485238974178069,59.925237,119.936363,166.334161,2160,359,453,60.0,120.0
36,2021-05-06 11:28:05.410672,can_tapper16,"rgb(228,26,28)",499.0,441.0,503.0,11.623246492985972,87.00000000000001,93.75,4.7523398899278355,1500,13.9,9.0,315.0,306.0,1.111812,-25.578059071729957,62.0,2.112536,0.012418300653594772,0.018954248366013074,0.013725490196078433,9.251101321585903,1.3159443894149088,1.5000000000002345,1.9029463547871976,0.7026887404018476,59.819763,119.970236,224.711176,2158,352,338,60.0,120.0
37,2021-05-06 11:46:12.777480,can_tapper16,"rgb(55,126,184)",492.0,431.0,495.0,12.398373983739837,68.33333333333339,75.58333333333339,3.8649528288673705,1500,13.655000000000001,0.0,493.0,493.0,1.060229,-28.457875457875456,146.0,2.061425,0.010344827586206896,0.012373225152129817,0.010953346855983773,12.153518123667377,2.3715659107794878,1.5000000000002345,2.145932504474109,0.7914541930139661,59.990973,119.939778,1087.366808,2160,368,353,60.0,120.0
38,2021-05-06 12:10:01.097901,can_tapper16,"rgb(77,175,74)",492.0,448.0,495.0,8.94308943089431,68.33333333333339,75.58333333333339,8.843540243896139e-14,1500,13.73,0.0,284.0,284.0,1.493073,-31.838582677165356,10.0,2.089473,0.012676056338028168,0.015492957746478873,0.013732394366197182,5.6367432150313155,0.9909560687101813,1.0000000000001563,2.27471676670449,0.7345757840521838,59.977757,119.840952,1428.320421,2159,398,334,60.0,120.0
39,2021-05-17 09:24:16.975151,can_tapper16,"rgb(152,78,163)",488.0,457.0,492.0,6.352459016393443,60.29761904761905,68.6666666666667,9.383560319043763,735,7.433333333333333,13.0,349.0,336.0,1.008532,-14.951923076923077,93.0,2.008895,0.009226190476190476,0.009226190476190476,0.010416666666666668,1.6528925619834711,0.4780001078486963,0.5000000000000782,3.2620894576029285,0.799562831017655,17.711083,119.885255,940455.87725,1653,347,326,60.0,120.0
40,2021-05-17 09:27:54.922387,can_tapper16,"rgb(255,127,0)",508.0,469.0,520.0,7.677165354330709,98.75,100.0,135.17841928476432,448,7.45,8.0,445.0,437.0,0.858713,-15.684397163120567,64.0,2.259713,0.006864988558352403,0.008924485125858124,0.009382151029748285,6.054279749478079,0.5501886241756975,1.5000000000002345,3.2620894576029285,0.8126508854945892,59.812583,119.968383,217.947236,1536,309,241,60.0,120.0
41,2021-05-18 08:49:16.223672,can_tapper16,"rgb(255,255,51)",488.0,448.0,489.0,8.19672131147541,60.0,62.08333333333334,11.62881621530716,556,14.075,0.0,331.0,331.0,1.126224,-27.473076923076924,93.0,2.128055,0.009969788519637462,0.012084592145015106,0.010271903323262839,6.550218340611353,0.6455572544038137,1.0200000000001594,3.678623825607137,0.8364491183967214,14.146829,119.985271,84081.301285,1611,289,288,60.0,120.0
42,2021-05-19 10:10:42.829254,can_tapper16,"rgb(166,86,40)",485.0,448.0,488.0,7.628865979381444,54.642857142857125,60.0,13.411853298073083,487,11.758333333333333,0.0,272.0,272.0,1.017519,-22.3127147766323,13.0,2.021821,0.011764705882352941,0.013602941176470588,0.012867647058823529,7.563025210084033,1.2964950809613285,1.0000000000001563,2.892719705486028,0.827109705918937,12.761602,119.860401,91286.605582,1593,305,395,60.0,120.0
43,2021-05-19 11:00:06.652823,can_tapper16,"rgb(247,129,191)",496.0,449.0,496.0,9.475806451612904,78.00000000000004,78.00000000000004,1.1082404925514828,1500,12.75,0.0,419.0,419.0,0.815182,-24.941860465116278,8.0,2.222208,0.009069212410501194,0.011217183770883057,0.009069212410501194,8.296943231441048,0.9042965577787216,0.5000000000000782,3.2620894576029285,0.8506562689901138,46.325506,119.999487,2963.823569,1997,331,573,60.0,120.0
44,2021-07-07 15:08:29.828176,can_tapper16,"rgb(153,153,153)",515.0,479.0,516.0,6.990291262135923,100.0,100.0,13.00143333379212,462,19.75,0.0,335.0,335.0,0.913407,-19.51388888888889,12.0,2.014783,0.009253731343283582,0.010746268656716419,0.00955223880597015,7.2,0.6311720519802895,0.7400000000001157,2.7289468883321724,0.8357286225436716,12.259536,119.843939,4248503.175353,1587,310,379,60.0,120.0
45,2021-07-08 08:58:22.484070,can_tapper16,"rgb(228,26,28)",503.0,444.0,504.0,11.72962226640159,93.75,95.0,2.0611120271603953,1500,20.45,10.0,497.0,487.0,0.811094,-8.310344827586206,338.0,2.222704,0.009856262833675564,0.012114989733059547,0.010061601642710472,12.633832976445396,0.8367452487050235,1.5000000000002345,36.08162758099249,0.10690198757612024,59.885405,119.857716,64192.655894,1767,238,404,60.0,120.0
46,2021-07-08 09:00:08.293659,can_tapper16,"rgb(55,126,184)",503.0,460.0,504.0,8.548707753479125,93.75,95.0,0.582000258666361,1500,20.39166666666667,7.0,338.0,331.0,1.032699,-20.43050847457627,83.0,2.132274,0.010271903323262839,0.012990936555891237,0.010574018126888218,6.832298136645963,0.9154024290211787,1.0000000000001563,3.678623825607137,0.8455884840401616,39.000354,119.923704,105.809589,1908,363,495,60.0,120.0
47,2021-07-08 09:27:52.324153,can_tapper16,"rgb(77,175,74)",503.0,463.0,507.0,7.952286282306163,93.75,98.75,7.625497695213738e-13,249,23.25,14.0,443.0,429.0,0.821777,-23.326446280991735,15.0,2.227477,0.007459207459207459,0.009324009324009324,0.008391608391608392,10.472279260780287,0.4819003320296602,0.5000000000000782,3.2620894576029285,0.8506734721264031,59.954001,119.917195,1664.030494,1554,267,387,60.0,120.0
48,2021-07-08 10:36:59.561821,can_tapper16,"rgb(152,78,163)",507.0,470.0,507.0,7.297830374753452,98.75,98.75,1.041938571217435e-12,77,17.85,4.0,416.0,412.0,0.816551,-14.084070796460177,266.0,3.918703,0.0024271844660194173,0.008980582524271846,0.0024271844660194173,2.2132796780684103,0.44731198302884484,0.5000000000000782,2.892719705486028,0.3349851858528239,4.550069,103.030701,4147.237668,1293,240,257,60.0,120.0
49,2021-07-08 10:38:36.000361,can_tapper16,"rgb(255,127,0)",524.0,467.0,576.0,10.877862595419847,100.0,100.0,3.77446389976118,1500,20.066666666666666,0.0,266.0,266.0,1.536685,-10.533333333333333,139.0,2.03581,0.014661654135338344,0.02142857142857143,0.03421052631578947,11.823647294589179,0.702569092563555,1.0000000000001563,3.2620894576029285,0.7625883573845793,59.961534,6.592161,96.43854,801,135,165,60.0,120.0
50,2021-08-31 08:13:43.822139,can_tapper16,"rgb(255,255,51)",487.0,453.0,491.0,6.981519507186857,58.21428571428571,66.25000000000003,6.699671635384958,874,18.975,0.0,384.0,384.0,0.81834,-40.66135458167331,18.0,2.818169,0.004166666666666667,0.008854166666666666,0.005208333333333333,3.1847133757961785,0.3564137551225027,0.5000000000000782,2.565174071178317,0.5122337762383384,20.507635,98.066644,4656907.821778,1424,275,193,60.0,120.0
51,2021-08-31 08:15:48.999792,can_tapper16,"rgb(166,86,40)",515.0,474.0,569.0,7.961165048543689,100.0,100.0,49.47782643458197,1500,,4.0,377.0,373.0,0.850266,-39.223404255319146,10.0,2.358545,0.008579088471849867,0.010991957104557644,0.022788203753351208,6.6115702479338845,0.8019673730504447,1.5000000000002345,3.2620894576029285,0.8378240577036038,59.903813,119.956849,125.177653,1856,361,269,60.0,120.0
52,2021-08-31 09:44:08.532302,can_tapper16,"rgb(247,129,191)",495.0,455.0,497.0,8.080808080808081,75.58333333333339,81.00000000000004,16.438920132449017,421,18.4,10.0,439.0,429.0,0.743292,-40.11052631578947,9.0,2.238123,0.009324009324009324,0.009324009324009324,0.00979020979020979,2.7027027027027026,0.5218916374934498,0.5000000000000782,3.2620894576029285,0.8520704901216638,11.444491,79.650848,5299.53251,1095,219,356,60.0,120.0
53,2021-08-31 13:19:40.519487,can_tapper16,"rgb(153,153,153)",492.0,452.0,495.0,8.130081300813007,68.33333333333339,75.58333333333339,1.4766685470903105e-11,9,20.125,10.0,418.0,408.0,0.906633,-35.35766423357664,13.0,2.304833,0.007107843137254902,0.00980392156862745,0.007843137254901962,11.864406779661017,1.2063656142121393,0.7400000000001157,3.2620894576029285,0.8205508266882938,3.203774,119.916351,12931.987185,1479,285,239,60.0,120.0
54,2021-09-13 09:23:44.886631,can_tapper16,"rgb(228,26,28)",478.0,426.0,480.0,10.87866108786611,43.12499999999996,46.24999999999997,3.206765869673319,1500,19.98333333333333,11.0,432.0,421.0,1.360329,-67.2057761732852,324.0,2.358972,0.011876484560570071,0.012351543942992873,0.012351543942992874,3.6363636363636362,0.6499879098790521,1.5200000000002376,2.892719705486028,0.33084931872877443,59.988957,119.919075,1109044.367144,2159,380,518,60.0,120.0
55,2021-09-13 09:25:23.846981,can_tapper16,"rgb(55,126,184)",508.0,433.0,572.0,14.763779527559054,98.75,100.0,62.067405363281544,1500,20.01666666666667,0.0,324.0,324.0,1.256295,-74.55094339622642,19.0,2.254144,0.01574074074074074,0.023148148148148147,0.035493827160493825,15.334773218142548,0.978876119787731,1.5000000000002345,2.27471676670449,0.8730922031917414,59.925774,119.970525,98.96035,2159,380,479,60.0,120.0
56,2021-09-13 11:46:03.727857,can_tapper16,"rgb(77,175,74)",487.0,451.0,488.0,7.392197125256674,58.21428571428571,60.0,0.06644447397571963,1500,19.4,11.0,333.0,322.0,0.928501,-78.00675675675676,9.0,2.024001,0.0055900621118012426,0.011180124223602483,0.005900621118012423,4.310344827586207,0.6112518717860287,0.5000000000000782,1.406595676542853,0.8440695005899521,42.657843,119.961479,8439.880876,1953,360,468,60.0,120.0
57,2021-09-14 09:04:28.194984,can_tapper16,"rgb(152,78,163)",482.0,414.0,484.0,14.107883817427386,49.46428571428571,52.857142857142826,6.523789566127701,1500,15.433333333333332,12.0,272.0,260.0,1.267198,-49.214723926380366,13.0,2.365352,0.018076923076923077,0.026153846153846153,0.01884615384615385,13.348946135831381,1.2955616244699313,1.0000000000001563,3.2620894576029285,0.8859974742641977,59.936428,119.877127,76704.467127,2158,417,430,60.0,120.0
58,2021-09-14 11:38:22.938409,can_tapper16,"rgb(255,127,0)",491.0,447.0,492.0,8.961303462321792,66.25000000000003,68.33333333333339,2.5259922337738914,1500,16.80833333333333,14.0,428.0,414.0,0.811285,-61.38062283737024,18.0,2.310385,0.008695652173913044,0.010628019323671498,0.008937198067632851,10.736842105263158,0.6077582447896734,0.5000000000000782,3.077404581544478,0.8645000549262298,33.625914,119.99199,9234.743425,1845,343,367,60.0,120.0
59,2021-09-16 09:47:30.979513,can_tapper16,"rgb(255,255,51)",476.0,405.0,479.0,14.915966386554622,40.0,44.68749999999998,2.2116098718263264,1500,21.98,0.0,330.0,330.0,0.515664,-64.68867924528301,342.0,2.027204,0.013939393939393939,0.021515151515151515,0.014848484848484847,16.27906976744186,2.572920385637178,1.2400000000001938,2.565174071178317,0.32821725820422554,59.889338,119.9035,166148.041104,1646,292,230,60.0,120.0
