start_index,start_time,group,V_pre_1_10V,V_min_1_10V,V_drop_pct,soc_pct_est,R_internal_est_ohm,t_recovery_s,max_abs_imbalance_pct,mean_abs_imbalance_pct,temp_avg_start_C,R_int_mohm,V_pre_V,V_min_V
33,2022-03-15 09:44:19.963826,PG4,139.0,99.0,28.776978417266186,100.0,0.0080971659919028,1.0000000000000009,7.93036750483559,2.252045905800722,11.285,8.097165991902799,13.9,9.9
34,2022-04-14 08:14:38.731284,PG1_est,138.0,82.0,40.57971014492754,100.0,0.0112676056338028,1.500000000000001,33.46855983772819,12.996850298872932,11.3,11.2676056338028,13.8,8.2
34,2022-04-14 08:14:38.731284,PG2,142.0,85.0,40.140845070422536,100.0,0.0114688128772635,1.5100000000000011,31.03448275862069,10.46311670669963,11.3,11.468812877263499,14.2,8.5
34,2022-04-14 08:14:38.731284,PG3_est,163.0,109.0,33.12883435582822,100.0,0.0108651911468812,1.0000000000000009,32.251521298174445,11.72998350278628,11.3,10.8651911468812,16.3,10.9
34,2022-04-14 08:14:38.731284,PG4,163.0,109.0,33.12883435582822,100.0,0.0108651911468812,1.0000000000000009,32.251521298174445,11.72998350278628,11.3,10.8651911468812,16.3,10.9
35,2022-04-19 07:33:58.915003,PG1_est,124.0,111.0,10.483870967741936,78.00000000000004,0.0026262626262626,0.7500000000000004,5.2631578947368425,1.7262059195485622,17.825,2.6262626262625997,12.4,11.1
35,2022-04-19 07:33:58.915003,PG2,125.0,114.0,8.799999999999999,90.0,0.0022222222222222,0.7600000000000007,4.421052631578948,1.0065917207707102,17.825,2.2222222222222,12.5,11.4
35,2022-04-19 07:33:58.915003,PG3_est,124.0,113.0,8.870967741935484,78.00000000000004,0.0022222222222222,1.010000000000001,4.842105263157895,1.0400609239512646,17.825,2.2222222222222,12.4,11.3
35,2022-04-19 07:33:58.915003,PG4,124.0,113.0,8.870967741935484,78.00000000000004,0.0022222222222222,1.010000000000001,4.842105263157895,1.0400609239512646,17.825,2.2222222222222,12.4,11.3
36,2022-04-19 07:34:25.474679,PG1_est,125.0,114.0,8.799999999999999,90.0,0.0022267206477732,1.000000000000001,2.459016393442623,0.4918242298514672,17.758333333333333,2.2267206477732,12.5,11.4
36,2022-04-19 07:34:25.474679,PG2,125.0,114.0,8.799999999999999,90.0,0.0022267206477732,1.000000000000001,2.459016393442623,0.6027717961673532,17.758333333333333,2.2267206477732,12.5,11.4
36,2022-04-19 07:34:25.474679,PG3_est,125.0,113.0,9.6,90.0,0.0024291497975708,1.010000000000001,2.459016393442623,0.4961253051202844,17.758333333333333,2.4291497975708,12.5,11.3
36,2022-04-19 07:34:25.474679,PG4,125.0,113.0,9.6,90.0,0.0024291497975708,1.010000000000001,2.459016393442623,0.4961253051202844,17.758333333333333,2.4291497975708,12.5,11.3
37,2022-04-19 13:03:49.727457,PG1_est,125.0,102.0,18.4,90.0,0.0046653144016227,0.5000000000000004,12.258064516129032,0.6023647035641579,18.616666666666667,4.6653144016227,12.5,10.2
37,2022-04-19 13:03:49.727457,PG2,125.0,114.0,8.799999999999999,90.0,0.0022312373225152,1.000000000000001,7.526881720430108,0.6676346867949718,18.616666666666667,2.2312373225152,12.5,11.4
37,2022-04-19 13:03:49.727457,PG3_est,125.0,113.0,9.6,90.0,0.0024340770791075,1.000000000000001,2.3655913978494625,0.5307980453317424,18.616666666666667,2.4340770791075,12.5,11.3
37,2022-04-19 13:03:49.727457,PG4,125.0,113.0,9.6,90.0,0.0024340770791075,1.000000000000001,2.3655913978494625,0.5307980453317424,18.616666666666667,2.4340770791075,12.5,11.3
38,2022-04-20 08:16:50.247012,PG1_est,126.0,119.0,5.555555555555555,95.0,0.0018087855297157,0.5000000000000004,2.459016393442623,0.4703972153921806,18.541666666666668,1.8087855297156998,12.6,11.9
38,2022-04-20 08:16:50.247012,PG2,125.0,119.0,4.8,90.0,0.0015503875968992,0.01,2.459016393442623,0.3626127842544561,18.541666666666668,1.5503875968992,12.5,11.9
38,2022-04-20 08:16:50.247012,PG3_est,125.0,119.0,4.8,90.0,0.0015503875968992,0.01,2.459016393442623,0.3626127842544561,18.541666666666668,1.5503875968992,12.5,11.9
38,2022-04-20 08:16:50.247012,PG4,125.0,119.0,4.8,90.0,0.0015503875968992,0.01,2.459016393442623,0.3626127842544561,18.541666666666668,1.5503875968992,12.5,11.9
39,2022-04-20 09:18:49.253907,PG1_est,126.0,120.0,4.761904761904762,95.0,0.0014814814814814,0.01,1.6129032258064515,0.5163171897152258,18.35,1.4814814814814001,12.6,12.0
39,2022-04-20 09:18:49.253907,PG2,126.0,119.0,5.555555555555555,95.0,0.0017283950617283,0.5000000000000002,1.6129032258064515,0.4088836574309067,18.35,1.7283950617283,12.6,11.9
39,2022-04-20 09:18:49.253907,PG3_est,126.0,118.0,6.349206349206349,95.0,0.0019753086419753,0.5000000000000002,1.6129032258064515,0.411054031820489,18.35,1.9753086419753,12.6,11.8
39,2022-04-20 09:18:49.253907,PG4,126.0,118.0,6.349206349206349,95.0,0.0019753086419753,0.5000000000000002,1.6129032258064515,0.411054031820489,18.35,1.9753086419753,12.6,11.8
40,2022-05-16 08:52:17.547990,PG1_est,122.0,97.0,20.49180327868853,60.0,0.0050607287449392,0.5000000000000004,16.017316017316016,1.7057500743316176,15.8,5.0607287449392,12.2,9.7
40,2022-05-16 08:52:17.547990,PG2,123.0,110.0,10.569105691056912,68.33333333333339,0.0026315789473684,1.000000000000001,6.581740976645436,1.8041967008943984,15.8,2.6315789473684004,12.3,11.0
40,2022-05-16 08:52:17.547990,PG3_est,122.0,114.0,6.557377049180328,60.0,0.0016194331983805,0.5000000000000002,4.761904761904762,1.6766709065354697,15.8,1.6194331983805,12.2,11.4
40,2022-05-16 08:52:17.547990,PG4,122.0,114.0,6.557377049180328,60.0,0.0016194331983805,0.5000000000000002,4.761904761904762,1.6766709065354697,15.8,1.6194331983805,12.2,11.4
