start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
674,2024-10-01 10:47:05.334719,can_tapper14,2024-10-01 10:47:03.232020,-2.102699,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
674,2024-10-01 10:47:05.334719,can_tapper14,2024-10-01 10:47:06.743638,1.408919,Engine running command,Engine Status,status,"rgb(153,153,153)"
675,2024-10-01 11:16:32.342051,can_tapper14,2024-10-01 11:16:32.342051,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
675,2024-10-01 11:16:32.342051,can_tapper14,2024-10-01 11:16:30.134597,-2.207454,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
675,2024-10-01 11:16:32.342051,can_tapper14,2024-10-01 11:16:33.929538,1.587487,Engine running command,Engine Status,status,"rgb(228,26,28)"
676,2024-10-01 11:19:05.948146,can_tapper14,2024-10-01 11:19:05.948146,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
676,2024-10-01 11:19:05.948146,can_tapper14,2024-10-01 11:19:03.746862,-2.201284,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
676,2024-10-01 11:19:05.948146,can_tapper14,2024-10-01 11:19:07.263126,1.31498,Engine running command,Engine Status,status,"rgb(55,126,184)"
676,2024-10-01 11:19:05.948146,can_tapper14,2024-10-01 11:20:42.897620,96.949474,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
676,2024-10-01 11:19:05.948146,can_tapper14,2024-10-01 11:20:46.642870,100.694724,Engine running command,Engine Status,status,"rgb(55,126,184)"
677,2024-10-01 11:20:45.104805,can_tapper14,2024-10-01 11:20:45.104805,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
677,2024-10-01 11:20:45.104805,can_tapper14,2024-10-01 11:20:42.897620,-2.207185,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
677,2024-10-01 11:20:45.104805,can_tapper14,2024-10-01 11:20:46.642870,1.538065,Engine running command,Engine Status,status,"rgb(77,175,74)"
678,2024-10-01 11:28:40.769899,can_tapper14,2024-10-01 11:28:40.769899,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
678,2024-10-01 11:28:40.769899,can_tapper14,2024-10-01 11:28:38.560610,-2.209289,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
678,2024-10-01 11:28:40.769899,can_tapper14,2024-10-01 11:28:42.158931,1.389032,Engine running command,Engine Status,status,"rgb(152,78,163)"
679,2024-10-01 12:13:54.733932,can_tapper14,2024-10-01 12:13:54.733932,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
679,2024-10-01 12:13:54.733932,can_tapper14,2024-10-01 12:13:52.630134,-2.103798,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
679,2024-10-01 12:13:54.733932,can_tapper14,2024-10-01 12:13:56.114482,1.38055,Engine running command,Engine Status,status,"rgb(255,127,0)"
680,2024-10-01 15:45:32.959922,can_tapper14,2024-10-01 15:45:32.959922,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
680,2024-10-01 15:45:32.959922,can_tapper14,2024-10-01 15:45:30.649534,-2.310388,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
680,2024-10-01 15:45:32.959922,can_tapper14,2024-10-01 15:45:34.203122,1.2432,Engine running command,Engine Status,status,"rgb(255,255,51)"
681,2024-10-02 07:34:42.846983,can_tapper14,2024-10-02 07:34:42.846983,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
681,2024-10-02 07:34:42.846983,can_tapper14,2024-10-02 07:34:40.540949,-2.306034,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
681,2024-10-02 07:34:42.846983,can_tapper14,2024-10-02 07:34:44.251223,1.40424,Engine running command,Engine Status,status,"rgb(166,86,40)"
682,2024-10-02 11:51:37.567155,can_tapper14,2024-10-02 11:51:37.567155,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
682,2024-10-02 11:51:37.567155,can_tapper14,2024-10-02 11:51:37.874459,0.307304,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
682,2024-10-02 11:51:37.567155,can_tapper14,2024-10-02 11:51:39.123396,1.556241,Engine running command,Engine Status,status,"rgb(247,129,191)"
683,2024-10-03 10:29:45.169226,can_tapper14,2024-10-03 10:29:45.169226,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
683,2024-10-03 10:29:45.169226,can_tapper14,2024-10-03 10:29:42.863404,-2.305822,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
683,2024-10-03 10:29:45.169226,can_tapper14,2024-10-03 10:29:46.553821,1.384595,Engine running command,Engine Status,status,"rgb(153,153,153)"
