session_ts,session_date,t_cal,cycle_n,SOH,SOH_nominal,cumQ,V_start,V_end,dV_full,V_10,V_50,V_90,dV_2080,A_Vt,dV_CC,dVdt_CC,Q_d,E_d,dt_d,Q_c,E_c,f_Q_CV,eta_C,eta_E,dt_CC,dt_CV,f_t_CV,t_abs,R_DC,dV_IR,V_ICA,H_ICA,A_ICA,dVdQ_50,dT_d,dT_c,T_max_d,T_mean_d,R_th,ddT,V_ripple,t_cal,cumQ
2026-03-06_13-23-46,2026-03-06,99,8,0.5356198335108765,0.36025181549382723,720.0479198175003,13.5435,10.7848,2.7586999999999993,11.91,11.5016,11.0098,0.45839999999999925,11.486030918169098,1.7835999999999999,0.00030200117514722776,6.48453267888889,74.47621092414417,1729.42,6.554139596944444,90.20542057171534,0.2147641961002617,0.9893797016334523,0.8256289971502756,3431.3599999999997,1969.04,0.36461002888674915,3432.38,0.0821554835792797,1.108984010643265,11.3266,-6.734514507645946,3.6256571220822913,-0.13200990184577738,0.1999999999999993,-0.3000000000000007,24.8,24.697286135693215,0.0009626837825624792,-0.5,0.0009685545853682728,99,720.0479198175003
2026-03-08_17-35-53,2026-03-08,101,8,0.5186744482330128,0.34885454185185183,788.8120862013891,13.5269,10.7848,2.742099999999999,11.86,11.5433,11.1265,0.45840000000000103,11.52222865954512,1.8086000000000002,0.00027374374805634474,6.2793817533333325,72.34694183904718,1674.73,6.411985363888889,88.18540142184357,0.21291078902706181,0.9793194146539455,0.8203959008245417,3364.8900000000003,2035.2800000000002,0.37689183859026665,3365.91,0.08397568627741481,1.1338271197647132,11.7683,-5.991031241557189,3.2014339963744995,-0.15469454517757858,0.1999999999999993,0.1999999999999993,24.2,24.05467754030746,0.0009580232812949579,0.0,0.0009872483123458196,101,788.8120862013891
2026-03-10_09-26-42,2026-03-10,103,8,0.5141131325387946,0.34578665273148146,855.2914371372221,13.5435,10.7848,2.7586999999999993,11.8183,11.5266,11.1849,0.44170000000000087,11.5378098123494,1.7501999999999995,0.0003064936374019396,6.224159749166667,71.80783766236713,1660.0,6.25445532,86.96379772362297,0.2450680889631454,0.9951561616026808,0.8257210418820192,3148.16,2251.92,0.41701604420675253,3149.18,0.0864494809919315,1.1670852832872736,11.7099,-7.541036150672118,5.978353494456859,-0.13228326753549327,0.20000000000000284,-0.3000000000000007,24.6,24.478526504941602,0.0009425305051943639,-0.5000000000000036,0.0009436872529660679,103,855.2914371372221
2025-12-09_15-58-25,2025-12-09,12,9,1.0,0.6728501083179013,101.01999530055555,13.8102,10.7931,3.0170999999999992,12.4184,11.9683,11.2765,0.7918000000000003,11.903030370478932,2.542,0.0002540637149538778,12.111301949722224,144.1573588078811,4844.54,12.162389391666666,163.8359753367744,0.23873646270348495,0.9957995554739066,0.8798883060424137,6173.0599999999995,4627.0,0.428423545795116,6174.08,0.06535377017452146,0.5881904669477106,12.2183,-7.718344237756224,8.365612076880197,-0.103061213223959,-0.5,0.40000000000000213,23.9,23.61570083156376,-0.0036366676960617583,0.9000000000000021,0.0005100932545686634,12,101.01999530055555
2026-01-27_20-58-50,2026-01-27,61,9,0.8882606126165637,0.5976662494135803,199.79265778833332,13.8269,10.7931,3.0337999999999994,12.16,11.6849,11.1015,0.7334999999999994,11.647772477174016,2.1586999999999996,0.0002579536690716661,10.757992489444446,125.30282633206708,4303.21,10.894231401111112,148.6873232787598,0.24442661451959619,0.9874943989483488,0.8427270299106041,5488.130000000001,5311.909999999999,0.491841696882604,5489.14,0.11585854092526694,1.0425530805160146,11.5016,-11.608191624248429,7.255124435383065,-0.09831240087977704,0.3000000000000007,0.10000000000000142,22.5,22.25534528067742,0.0022220848684286706,-0.1999999999999993,0.0005730459149262306,61,199.79265778833332
2026-02-14_17-25-51,2026-02-14,79,9,0.013194544887545085,0.008877950956790122,312.1330042125,13.8186,10.7931,3.025499999999999,12.8851,12.6017,12.5684,0.15839999999999854,11.685598232070834,0.14170000000000016,-0.0008205554132561097,0.15980311722222218,2.013476350261277,9955.15,0.4644879069444445,5.782902084574722,0.0,0.34404150212103496,0.3481774930327822,309.67999999999995,,,309.67999999999995,0.07785852901762122,0.7008630135843718,10.7931,-0.20315137142046266,0.34239375727132937,-0.8908867322659175,0.10000000000000142,-0.10000000000000142,21.7,21.47129110369687,0.001079377692892449,-0.20000000000000284,0.0005558620858511492,79,312.1330042125
2026-02-17_14-44-40,2026-02-17,82,9,0.8568103926830464,0.5765049655246913,424.31318789361126,13.9519,10.7848,3.1670999999999996,12.1517,11.7266,11.1432,0.7250999999999994,11.70472306889881,1.9502000000000006,0.00024908374791549417,10.377089379444444,121.45708122710842,4150.87,10.468679175277778,144.14337172242654,0.2684920435727458,0.9912510647905204,0.8426130163029308,5105.82,5694.18,0.5272388888888889,5106.84,0.11718611061710825,1.054686714165036,11.9266,-7.509764444416773,5.963037366994824,-0.1032409479987946,-0.3000000000000007,0.10000000000000142,22.2,22.06599890282428,-0.0021407517191732086,0.40000000000000213,0.0005415776551911508,82,424.31318789361126
2026-02-20_02-46-22,2026-02-20,85,9,0.683905703068527,0.46016602638888887,513.4458218252779,13.6685,10.7931,2.875399999999999,11.9516,11.5933,11.0932,0.5750999999999991,11.567016803601499,1.9920000000000009,0.00027645687424064766,8.282988475,95.80358701336735,2209.08,8.362780144166667,114.06122542123614,0.196291308004861,0.9904587149499171,0.8399312444659256,4481.25,2719.62,0.37767936374354766,4482.26,0.07289080276606308,0.983923790217979,11.6599,-6.261948493307428,4.615733350423039,-0.12431990396453534,-0.10000000000000142,0.0,24.0,23.860294222159055,-0.0005126774112963171,0.10000000000000142,0.0008440509108729313,85,513.4458218252779
2026-02-23_10-19-36,2026-02-23,88,9,0.5723099519080079,0.385078813132716,589.4165387022225,13.5519,10.7848,2.7670999999999992,11.91,11.5766,11.1015,0.4916999999999998,11.547709107875063,1.9420000000000002,0.0003088903529616585,6.931418636388888,80.03645462260785,1848.62,7.0137581563888896,95.63142620354154,0.19405692041056835,0.9882602852616186,0.836926288773092,3768.8199999999997,1631.3400000000001,0.3020910491540992,3769.84,0.06826216823178004,0.921443704093506,11.7516,-6.440595689543837,3.731112217104768,-0.1273766805587683,0.0,0.0,23.6,23.498840813553564,0.0,0.0,0.0009218620162914132,88,589.4165387022225
2026-02-24_21-28-36,2026-02-24,89,9,0.5593073982841866,0.37633004351851856,662.3204058488892,13.5519,10.7931,2.758799999999999,11.96,11.5933,11.1349,0.5585000000000004,11.559731273420677,1.9002999999999997,0.0003052525921753444,6.773940783333334,78.29980404298827,1806.63,6.794309886111112,93.45485454282371,0.21128811255415378,0.9970020350676945,0.8378355990817903,3572.93,1827.8200000000002,0.33843817988242375,3573.95,0.0753573890037573,1.0173398230285242,11.7516,-6.188766041606253,3.5610973155486643,-0.11531647242305645,0.09999999999999787,-0.09999999999999787,23.2,23.11601859495156,0.0005114662846364284,-0.19999999999999574,0.0009389829078644686,89,662.3204058488892
2026-03-06_13-23-46,2026-03-06,99,9,0.5262521578387331,0.3540888214043209,726.4215186027781,13.5435,10.7931,2.750399999999999,11.8933,11.4932,11.0682,0.4834000000000014,11.483100059711152,1.7419000000000011,0.00031689683056930387,6.3735987852777765,73.18345550226896,1699.85,6.4278996983333325,88.81185881091731,0.23173765302937588,0.9915523085916174,0.8240279674595977,3292.54,2108.26,0.3903606873055844,3293.56,0.08461726583516753,1.1423500122279286,11.6016,-5.438035154087659,3.6198468731167686,-0.13328436374363564,0.3000000000000007,-0.40000000000000213,24.8,24.61352911298887,0.001440804460906249,-0.7000000000000028,0.0009649341412932198,99,726.4215186027781
2026-03-08_17-35-53,2026-03-08,101,9,0.5202802606095328,0.3500706297067901,795.1133575361113,13.5435,10.7931,2.750399999999999,11.8683,11.6099,11.1099,0.5251000000000001,11.527607582041593,1.6669,0.00029625111722164844,6.301271334722221,72.6332784123558,1680.55,6.3644129922222215,88.22974051683747,0.23220141095065291,0.9900789503168377,0.8232289700375433,3257.9700000000003,2143.0099999999998,0.3967816951738388,3258.99,0.0793766676549066,1.071727891343018,11.7599,-5.599851025700013,3.331719123847738,-0.14518583204041943,0.3000000000000007,0.1999999999999993,24.7,24.55680523120037,0.0014317981838407887,-0.10000000000000142,0.001035246254072346,101,795.1133575361113
2026-03-10_09-26-42,2026-03-10,103,9,0.5052784887861905,0.3399766859104938,861.4110174836111,13.5352,10.7931,2.742099999999999,11.885,11.5599,11.0765,0.5917000000000012,11.532190644874703,1.7584999999999997,0.0003035661491365272,6.119580346388888,70.56686910089404,1632.1,6.2099584225,86.39273759369144,0.24772604644779506,0.9854462671145023,0.8168148280330333,3114.66,2285.5699999999997,0.4232356769989426,3115.68,0.08983557493212233,1.212946457397276,11.5599,-6.66288449648973,4.550397662269411,-0.1940895847882289,0.1999999999999993,-0.3000000000000007,24.5,24.36038570672823,0.0009430038282892321,-0.5,0.0009683743658405902,103,861.4110174836111
2025-12-09_15-58-25,2025-12-09,12,10,1.0,0.6715159758641976,113.1072828661111,13.8019,10.7931,3.008799999999999,12.41,11.96,11.2765,0.7918000000000003,11.901882512259743,2.5336999999999996,0.00025377603705692403,12.087287565555558,143.85765332358665,4834.93,12.125749238611112,163.3174920203011,0.23825508220699254,0.9968280992540169,0.8808465740197902,6158.389999999999,4641.610000000001,0.42977870370370375,6159.41,0.06625822807329661,0.5963306784824768,12.3017,-7.650413563300618,8.338941800794242,-0.1029457400041994,-0.40000000000000213,-1.5,23.8,23.58025597713097,-0.002900267400596106,-1.0999999999999979,0.000518510193344228,12,113.1072828661111
2026-01-27_20-58-50,2026-01-27,61,10,0.8995860260831354,0.6040863881790123,210.66621277555555,13.8436,10.7931,3.0504999999999995,12.0933,11.6683,11.0265,0.7667999999999999,11.60397623049758,2.1669,0.00026153356881941815,10.87355498722222,126.17262524938981,4349.46,10.99605522611111,150.19336957632544,0.2481638705122127,0.98885961952992,0.8400678778650829,5512.01,5288.6,0.4896575286025512,5513.03,0.11904232616041256,1.071392839676329,11.985,-8.689618216592393,6.1748498867241395,-0.1191254709041339,0.0,0.8999999999999986,22.6,22.44532192250749,0.0,0.8999999999999986,0.0005686329325439683,61,210.66621277555555
2026-02-16_14-42-38,2026-02-16,81,10,1.127774696322828,0.7573187257561729,325.7647412761111,13.2352,10.7931,2.4421,12.41,11.9683,11.2849,0.7834000000000003,11.906223278706262,2.4754000000000005,0.00024417045214449967,13.631737063611112,162.2994024878121,5452.74,12.919178959722222,174.28800559850583,0.2166630626669282,1.0551550610228726,0.9312138372946273,6747.27,4053.2,0.3752799646682042,6748.29,,,12.4267,-11.249870913151225,11.277157693277305,-0.08986725398825665,-0.10000000000000142,1.3000000000000007,23.2,22.688805035069777,-0.0007267204900960402,1.4000000000000021,0.0004103544108633126,81,325.7647412761111
2026-02-17_14-44-40,2026-02-17,82,10,0.8539384942070223,0.573433341265432,434.634988036389,13.9436,10.7848,3.1587999999999994,12.1433,11.7433,11.1849,0.6751000000000005,11.727924704507473,1.983600000000001,0.0002529881595079152,10.321800142777777,121.04947768853508,4128.7,10.39566560361111,143.20611353925716,0.2610199738652708,0.9928945905293765,0.8452814946014978,5121.94,5678.87,0.5257818626565971,5122.96,0.13581784913824266,1.2223810149215548,12.135,-9.281779185436212,5.97084019268158,-0.10016932256766027,-0.10000000000000142,-0.09999999999999787,22.0,21.929231412975255,-0.0007145178308892472,3.552713678800501e-15,0.000549579042787738,82,434.634988036389
2026-02-20_02-46-22,2026-02-20,85,10,0.6761598012564459,0.4540521087808642,521.6187597833334,13.6769,10.7931,2.883799999999999,11.9516,11.6099,11.0849,0.6250999999999998,11.568743104879964,1.9670000000000005,0.00027649715085655474,8.172937958055556,94.54514166890146,2179.73,8.258227937222223,112.82483193586299,0.20179651990737854,0.9896721209665041,0.837981675192276,4394.929999999999,2805.8100000000004,0.38965578537761403,4395.95,0.07351338931671123,0.9923278370305582,11.8516,-6.45059452702534,4.447403407447736,-0.11167472746584918,-0.09999999999999787,0.09999999999999787,23.7,23.636847223222645,-0.0005124446000373328,0.19999999999999574,0.0008339607898136714,85,521.6187597833334
2026-02-23_10-19-36,2026-02-23,88,10,0.581977630415731,0.390807276419753,596.451069677778,13.5519,10.7931,2.758799999999999,11.9016,11.5433,11.0599,0.5000999999999998,11.533505402639491,1.9503000000000004,0.00030848155455939313,7.034530975555554,81.12755075827891,1876.12,7.048238043611111,96.05328325756805,0.1873463032173837,0.9980552489897838,0.8446098665959642,3818.8900000000003,1581.3299999999995,0.2928269589016743,3819.91,0.07132352123998385,0.96311360288806,11.7016,-6.497889093631982,3.8445464431804774,-0.130521836848539,0.10000000000000142,-0.10000000000000142,23.6,23.531383624116145,0.0005129633507869018,-0.20000000000000284,0.0009346864312563598,88,596.451069677778
2026-02-24_21-28-36,2026-02-24,89,10,0.5579537652752693,0.3746748671759259,669.0645534580559,13.5352,10.7848,2.750399999999999,11.985,11.6516,11.1349,0.5167000000000002,11.595422000856184,1.9085999999999999,0.00030380232679433084,6.744147609166666,78.19620504986119,1798.68,6.764234418055555,93.08739086916722,0.21366272208918605,0.9970304386797608,0.8400300440235204,3546.34,1853.9900000000002,0.34331050139528513,3547.35,0.07810810009926951,1.0543499999999995,11.8933,-6.166548047297787,3.675918870312864,-0.12742110990742267,0.09999999999999787,-0.09999999999999787,23.3,23.185982368857466,0.0005115877951751573,-0.19999999999999574,0.0009074254602485902,89,669.0645534580559
2026-03-06_13-23-46,2026-03-06,99,10,0.516869933850812,0.34708641802469137,732.6690741272225,13.5269,10.7848,2.742099999999999,11.8183,11.5599,11.0682,0.5,11.466660237843744,1.750300000000001,0.0003076856412291927,6.2475555244444445,71.63350569935335,1666.22,6.327523697500001,87.7786866376581,0.24504429114651555,0.987361853249613,0.8160694633658568,3185.1499999999996,2215.6500000000005,0.4102447785513258,3186.17,0.08741476430477314,1.1796884687222051,11.6433,-6.040911269957687,3.0557942423728597,-0.1247257246745314,0.20000000000000284,-0.3000000000000007,24.6,24.507292255511587,0.0009598050231783963,-0.5000000000000036,0.0009186603165860521,99,732.6690741272225
2026-03-08_17-35-53,2026-03-08,101,10,0.5173837978973415,0.34743148594135803,801.3671242830557,13.5185,10.7931,2.7253999999999987,11.86,11.5849,11.1765,0.44180000000000064,11.521618657405465,1.733600000000001,0.00030236107263970156,6.253766746944445,72.04840093118145,1667.89,6.335815420833334,87.83360983703615,0.23265021462795787,0.987050021435426,0.8202828173048778,3241.51,2158.65,0.3997381559064917,3242.53,0.08092202786836637,1.0920670426919648,11.7433,-6.845643028529949,3.5620173522182075,-0.123411090146967,0.10000000000000142,0.1999999999999993,25.0,24.951962537650605,0.00047453382571586116,0.09999999999999787,0.000937437296553556,101,801.3671242830557
2026-03-10_09-26-42,2026-03-10,103,10,0.5064823295519308,0.340110975787037,867.5330150477778,13.5769,10.7848,2.7920999999999996,11.8266,11.5266,11.1015,0.5000999999999998,11.497121988497863,1.7419000000000011,0.00030881170832904096,6.121997564166666,70.38026405115733,1632.74,6.205463331388889,85.49732139898768,0.21853239370118335,0.986549631709202,0.8231867723985872,3233.24,2166.92,0.40126959201208856,3234.26,0.08709281773278543,1.1754874062985183,11.7016,-8.165919458160483,3.4600049050285193,-0.1594780076452088,0.1999999999999993,-0.1999999999999993,24.4,24.30913942307692,0.0009421972103599315,-0.3999999999999986,0.001033478045219605,103,867.5330150477778
